报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),30250,107650,66472,41938,13523,67835,44363,24459,9605,48314,33409,23596,10507,51187,36668,25009,10622,45013,39807,48244,
营业收入(万元),30250,107650,66472,41938,13523,67835,44363,24459,9605,48314,33409,23596,10507,51187,36668,25009,10622,45013,39807,48244,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),28758,101843,63215,39541,13585,65160,42301,23354,9502,46971,32536,22602,10356,48725,35598,23988,10503,40885,36100,41482,
营业成本(万元),17995,71656,44754,27772,8816,46367,29685,16131,6230,31573,21470,15386,7061,34601,24711,16887,7338,30290,27110,34334,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),124,874,431,287,95,623,264,147,77,295,217,172,85,368,283,194,64,297,245,201,
销售费用(万元),1832,7620,5491,3309,1206,5606,3652,2108,959,4727,3406,2202,1013,4144,3161,2008,849,2958,2469,2189,
管理费用(万元),8183,20477,12097,7784,3201,11122,7611,4530,2090,9718,6970,4648,2044,8920,6863,4446,1943,6788,5486,4555,
财务费用(万元),616,1502,915,284,48,477,411,187,26,239,121,6,-67,304,271,287,127,468,542,293,
资产减值损失(万元),8,-286,-472,105,220,966,678,252,119,420,352,189,219,387,309,166,181,84,248,-90,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,-3,-5,
投资收益(万元),171,1203,834,328,277,511,26,31,-3,1,--,--,--,0,0,0,0,3,5,54,
对联营企业和合营企业的投资收益(万元),--,-64,--,--,--,-28,--,--,--,1,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2286,8798,4789,3319,215,3186,2089,1136,100,1345,873,993,151,2462,1070,1022,119,4134,3708,6811,
营业外收入(万元),119,2771,2742,2165,1934,4871,1734,822,360,4111,1097,690,443,2245,1377,873,493,1867,1144,627,
营业外支出(万元),0,24,39,22,14,31,19,19,11,50,10,8,0,10,5,1,1,10,15,10,
非流动资产处置损失(万元),--,--,--,19,--,27,--,16,--,8,--,--,--,5,2,--,--,2,8,2,
利润总额(万元),2404,11545,7492,5462,2135,8026,3804,1939,449,5406,1959,1675,594,4697,2442,1894,611,5991,4837,7429,
所得税费用(万元),217,1365,948,830,406,405,-182,-295,-45,202,-71,-64,73,437,54,-29,87,598,575,1069,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2187,10180,6544,4632,1728,7622,3986,2234,494,5204,2030,1739,520,4260,2388,1923,524,5393,4263,6360,
归属于母公司所有者的净利润(万元),1808,9305,5891,4012,1338,6859,4005,2234,511,5119,2020,1728,518,4397,2524,2026,590,5390,4308,6237,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),379,874,653,620,390,763,-19,-0,-17,85,10,11,3,-136,-136,-103,-66,3,-45,123,
基本每股收益,0.02,0.11,0.07,0.05,0.05,0.27,0.16,0.09,0.04,0.45,0.18,0.16,0.04,0.49,0.28,0.23,0.07,0.6,0.48,0.69,
稀释每股收益,0.02,0.11,0.07,0.05,0.05,0.27,0.16,0.09,0.04,0.45,0.18,0.16,0.04,0.49,0.28,0.23,0.07,0.6,0.48,0.69,
