报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),11060,44633,27207,22522,8411,48231,30252,21304,2275,69035,35382,23378,10545,82386,39690,27714,9854,124590,36608,21446,8607,43678,38589,25663,11373,144418,119351,84036,42973,147031,108798,70668,31868,122041,85653,45970,19570,112414,98586,75514,36029,150319,125680,83517,23401,116215,72601,44134,15290,
营业收入(万元),11060,44633,27207,22522,8411,48231,30252,21304,2275,69035,35382,23378,10545,82386,39690,27714,9854,124590,36608,21446,8607,43678,38589,25663,11373,144418,119351,84036,42973,147031,108798,70668,31868,122041,85653,45970,19570,112414,98586,75514,36029,150319,125680,83517,23401,116215,72601,44134,15290,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,0,0,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,0,0,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,0,0,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,0,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,0,--,0,--,0,0,
营业总成本(万元),10711,52722,30973,23901,8652,50497,31719,22195,3992,66011,36931,25480,11981,76368,39014,28029,10099,131250,46386,27946,11566,79084,68553,33396,14358,175453,130855,88265,45756,164770,120856,76779,35026,123312,86700,47604,19882,145962,108692,79495,35925,158918,125115,83694,23120,133272,72596,44245,17090,
营业成本(万元),8538,38092,21789,16523,5738,35786,21774,15182,1309,50111,25822,16901,7861,61647,29186,21222,7542,104173,35859,21673,9458,46293,42966,25278,10350,152137,119355,81435,42347,149196,109379,68826,31614,109723,77061,41574,17047,123041,98038,72665,33413,141643,115111,77405,20421,119462,65514,39672,14954,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,--,--,--,0,0,0,--,0,0,0,--,0,0,
