报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),59747,198534,133645,85666,38526,109626,74413,46360,19683,86534,63428,40973,16483,84836,64067,41844,82396,72496,74432,
营业收入(万元),59747,198534,133645,85666,38526,109626,74413,46360,19683,86534,63428,40973,16483,84836,64067,41844,82396,72496,74432,
利息收入(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),50086,172187,117089,74379,33949,99559,68472,43604,18509,80156,58480,37446,15420,77932,58515,37936,76379,65654,66673,
营业成本(万元),43756,151339,101504,64171,28781,82202,56639,36076,15046,68471,49828,31820,12904,66822,50035,32637,66056,56755,58680,
利息支出(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),228,795,492,375,124,563,232,146,79,259,178,129,14,306,243,169,343,219,211,
销售费用(万元),4036,13206,9864,6755,3518,12040,8305,5194,2654,7341,4968,3075,1314,6036,4622,2892,5225,4415,4268,
管理费用(万元),1458,5382,3952,2085,949,4118,3076,2102,759,3790,3125,1966,864,2972,2132,1398,2662,2404,2245,
财务费用(万元),438,441,462,264,44,-108,-27,-34,4,295,361,420,222,1395,943,613,1848,1687,1058,
资产减值损失(万元),170,1024,814,729,533,744,248,120,-33,-0,20,36,100,401,541,228,246,174,210,
公允价值变动收益(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),222,1037,11,11,11,245,230,139,55,197,33,--,--,--,--,--,--,2,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),9895,27431,16568,11298,4588,10313,6171,2895,1229,6576,4981,3528,1064,6903,5552,3908,6017,6844,7759,
营业外收入(万元),146,142,49,34,14,167,145,26,13,147,36,24,12,167,105,64,42,274,24,
营业外支出(万元),639,198,112,112,0,1098,499,319,--,472,15,0,0,2,2,2,114,32,63,
非流动资产处置损失(万元),--,--,--,--,0,1078,--,--,--,457,--,--,--,--,--,--,108,--,52,
利润总额(万元),9402,27376,16504,11220,4602,9381,5817,2602,1241,6251,5001,3551,1075,7069,5656,3970,5945,7086,7720,
所得税费用(万元),1354,3676,2482,1690,690,1460,872,390,195,998,752,531,171,1107,883,621,931,1118,1171,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),8048,23700,14022,9530,3912,7921,4944,2212,1047,5253,4249,3020,904,5961,4773,3348,5014,5968,6549,
归属于母公司所有者的净利润(万元),8048,23700,14022,9530,3912,7921,4944,2212,1047,5253,4249,3020,904,5961,4773,3348,5014,5968,6549,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.36,1.07,0.63,0.43,0.26,0.54,0.33,0.15,0.11,0.59,0.5,0.39,0.12,0.81,0.65,0.45,0.68,0.81,0.89,
稀释每股收益,0.34,1.02,0.62,0.42,0.26,0.54,0.33,0.15,0.11,0.59,0.5,0.39,0.12,0.81,0.65,0.45,0.68,0.81,0.89,
