报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),153111,572851,394871,250329,146907,438048,343533,220662,114204,359368,280426,211236,103542,446588,334567,216108,89711,381190,261478,162285,64130,266064,188975,125331,55036,249255,181386,119337,50006,206470,153379,103012,45344,142566,88261,54266,25167,115984,93666,65211,29983,126350,85087,57906,27248,93158,53952,32124,12920,
营业收入(万元),153111,572851,394871,250329,146907,438048,343533,220662,114204,359368,280426,211236,103542,446588,334567,216108,89711,381190,261478,162285,64130,266064,188975,125331,55036,249255,181386,119337,50006,206470,153379,103012,45344,142566,88261,54266,25167,115984,93666,65211,29983,126350,85087,57906,27248,93158,53952,32124,12920,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),138527,551380,371867,225182,129365,400727,309254,195447,102074,364757,266701,188129,91173,407129,296221,191219,77621,347552,235398,145440,56936,241210,170575,111439,49728,233523,166151,108420,45888,190164,136804,91330,40954,130373,81066,51345,22882,105280,85676,58606,26158,113583,76085,52422,24471,86396,51350,30443,11752,
营业成本(万元),118355,454256,310242,189900,113190,337399,265631,165726,87675,277606,215017,161293,78371,340372,252111,162230,66238,291495,202665,125598,48034,199561,145166,96424,42230,202497,146396,96574,39843,165583,121440,81689,36144,116274,71512,45060,20174,87690,71892,48803,22466,95864,65006,45335,21326,74763,43794,25885,9794,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
