报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31,
营业总收入(万元),12082953,8213007,4507520,2192337,9046396,6759875,4346866,2010145,7116018,4987449,3094121,1460880,5748992,4410824,2997212,1483479,6437446,4742707,2994038,1420851,6193414,4608305,3020447,1523441,7205680,5370571,3464719,1569029,6890818,5245674,3422761,1643737,8057843,5974350,3819317,1740538,5573463,3867848,2285069,1075792,11496833,9538157,6216333,2802529,9387996,3288842,2040725,6373692,3387297,--,
营业收入(万元),12082953,8213007,4507520,2192337,9046396,6759875,4346866,2010145,7116018,4987449,3094121,1460880,5748992,4410824,2997212,1483479,6437446,4742707,2994038,1420851,6193414,4608305,3020447,1523441,7205680,5370571,3464719,1569029,6890818,5245674,3422761,1643737,8057843,5974350,3819317,1740538,5573463,3867848,2285069,1075792,11496833,9538157,6216333,2802529,9387996,3288842,2040725,6373692,3387297,--,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,0,0,--,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,0,0,--,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,0,0,--,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,--,0,--,--,
营业总成本(万元),12077154,8249869,4523833,2176215,8974525,6645529,4265992,1995082,7811135,5651847,3554444,1656420,6174550,4734075,3154487,1555438,6649094,4862915,3137103,1520101,6745869,5029481,3364976,1709933,7982335,5937136,3864352,1786561,7807834,5661536,3603850,1657315,7255603,5297354,3377593,1589136,6361607,4381461,2754425,1336718,9279730,7088183,4574456,2049001,7545648,3245844,2040583,5659157,2937424,--,
营业成本(万元),11060488,7612147,4210874,2019324,8260464,6177443,3961549,1855586,7186580,5215734,3267183,1488460,5510823,4268619,2875856,1401849,5985222,4366444,2808469,1347553,6142554,4581857,3059108,1529790,7244204,5399424,3506676,1619564,7188881,5243335,3328296,1515620,6630957,4839820,3096478,1443017,5775994,3992297,2504224,1221164,8654612,6574200,4225350,1869259,6826545,2850933,1796719,5176311,2521655,--,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,0,0,--,0,0,--,
