报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),7598,47338,30413,19462,7958,42452,26657,16938,6343,41265,27534,19968,9009,50911,34105,19477,9337,47571,40820,33113,
营业收入(万元),7598,47338,30413,19462,7958,42452,26657,16938,6343,41265,27534,19968,9009,50911,34105,19477,9337,47571,40820,33113,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),7728,42614,27979,17999,8132,38774,24083,15311,6455,35653,23552,17229,7705,44975,30457,17682,9098,41521,34583,27589,
营业成本(万元),4266,27103,17749,11210,4818,24312,15119,9574,3423,21185,13685,9193,4125,27596,18044,9995,5623,26756,22366,17140,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),80,394,277,127,61,457,275,98,39,387,236,195,98,665,376,211,61,432,335,463,
销售费用(万元),353,1817,1481,1021,567,2592,1732,1185,470,2531,1617,1081,561,3521,2433,1511,553,3529,3005,2912,
管理费用(万元),2631,11554,7496,4804,2529,10537,6383,4236,2429,10622,7386,5938,2361,11895,8187,5054,2293,9890,7709,6373,
财务费用(万元),224,87,147,41,-39,-279,-295,-252,-49,212,228,289,188,1023,711,393,203,895,294,331,
资产减值损失(万元),174,1658,830,795,197,1155,869,470,143,715,399,532,372,276,704,518,365,17,874,370,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),59,300,221,168,38,332,85,59,44,258,187,101,44,183,157,106,--,132,103,104,
对联营企业和合营企业的投资收益(万元),42,244,168,118,--,183,85,59,--,194,158,101,44,149,149,106,--,132,103,104,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),293,7302,3283,2057,-137,4010,2658,1687,-68,5870,4170,2840,1348,6119,3805,1901,239,6182,6340,5628,
营业外收入(万元),--,121,1199,480,433,2744,1579,662,338,2498,1767,574,272,3144,2305,1239,964,2170,2359,1373,
营业外支出(万元),0,15,12,2,0,13,7,7,7,103,33,1,--,28,9,8,7,46,59,10,
非流动资产处置损失(万元),--,--,2,2,--,6,--,--,--,5,1,1,--,12,8,7,7,11,19,8,
利润总额(万元),293,7408,4471,2536,296,6741,4229,2342,264,8265,5904,3413,1620,9234,6101,3131,1196,8307,8641,6991,
所得税费用(万元),109,779,432,383,113,754,537,338,167,1045,924,501,279,1145,834,381,158,953,1349,989,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),184,6629,4039,2153,183,5986,3693,2004,97,7220,4980,2912,1341,8089,5267,2751,1038,7354,7291,6002,
归属于母公司所有者的净利润(万元),197,6670,4082,2174,183,5986,3693,2004,97,7220,4980,2912,1341,8089,5267,2751,1038,7354,7299,6030,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-14,-41,-43,-22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-7,-28,
基本每股收益,0.01,0.28,0.17,0.16,0.01,0.45,0.28,0.15,0.01,0.59,0.37,0.22,0.13,0.81,0.53,0.28,0.1,0.74,0.73,0.6,
稀释每股收益,0.01,0.28,0.17,0.16,0.01,0.45,0.28,0.15,0.01,0.59,0.37,0.22,0.13,0.81,0.53,0.28,0.1,0.74,0.73,0.6,
