报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),56240,36582,16561,65229,42073,25933,11038,55282,34506,54239,22596,60888,58705,43515,
营业收入(万元),56240,36582,16561,65229,42073,25933,11038,55282,34506,54239,22596,60888,58705,43515,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),52211,34271,15662,57827,36757,23204,9736,48627,30743,49534,21347,54888,53654,41568,
营业成本(万元),43795,28397,12831,48035,30254,18689,7825,40756,25330,41949,17137,46593,45480,34801,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),437,319,146,604,246,188,44,399,331,333,123,341,201,165,
销售费用(万元),3246,1920,897,3980,2708,1792,808,3062,2118,2358,1129,2717,2225,1415,
管理费用(万元),2377,1860,804,3707,2368,1511,659,3349,2165,3170,1479,3222,3172,3557,
财务费用(万元),2226,1516,632,1327,967,627,334,1147,1095,1632,917,1682,2315,1312,
资产减值损失(万元),130,260,351,174,213,397,66,-86,-297,93,561,332,262,319,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),88,88,41,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4117,2399,940,7402,5316,2729,1302,6655,3764,4704,1248,5999,5051,1947,
营业外收入(万元),199,156,112,200,182,156,--,84,54,233,14,51,30,60,
营业外支出(万元),3,0,0,58,17,13,0,36,6,37,22,25,74,117,
非流动资产处置损失(万元),1,--,--,13,--,13,--,13,--,9,9,--,36,--,
利润总额(万元),4313,2554,1053,7544,5481,2872,1302,6703,3811,4900,1241,6024,5007,1890,
所得税费用(万元),685,406,114,1204,871,443,189,1025,581,771,202,920,767,727,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3628,2148,939,6340,4610,2429,1113,5678,3230,4129,1039,5105,4240,1163,
归属于母公司所有者的净利润(万元),3628,2148,939,6340,4610,2429,1113,5678,3230,4129,1039,5105,4240,1163,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.21,0.18,0.08,0.72,0.53,0.28,0.13,0.65,0.37,0.51,0.13,0.66,0.55,0.15,
稀释每股收益,0.21,0.18,0.08,0.72,--,0.28,0.13,0.65,--,0.51,0.13,0.66,0.55,0.15,
