报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),30351,23901,9615,43576,27168,19014,12437,35570,13278,9417,5808,26157,23658,13225,4441,44500,31794,19709,7847,32487,27618,19252,9116,37368,27659,18915,9707,47622,35477,24139,10294,38161,27852,18964,8643,24466,15653,11743,4477,46171,36726,24873,12812,52002,39868,26451,12821,48923,35652,22481,10850,
营业收入(万元),30351,23901,9615,43576,27168,19014,12437,35570,13278,9417,5808,26157,23658,13225,4441,44500,31794,19709,7847,32487,27618,19252,9116,37368,27659,18915,9707,47622,35477,24139,10294,38161,27852,18964,8643,24466,15653,11743,4477,46171,36726,24873,12812,52002,39868,26451,12821,48923,35652,22481,10850,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,--,--,
营业总成本(万元),31800,24277,9826,45869,27661,19454,12097,43412,18683,12064,6263,38767,29701,17753,6739,61148,38078,24017,8509,44975,33645,22550,10109,45084,33572,22915,10628,49414,35580,24233,11689,53174,36926,25884,11796,36891,20682,13889,5931,47313,38661,26511,12513,53168,39759,27883,14672,46667,34528,22611,10579,
营业成本(万元),23012,18489,7626,33670,22465,16228,10712,34182,12755,8899,4664,26409,23209,13003,4307,43644,30628,19230,7279,31932,26890,18335,8171,32600,24306,16329,7836,36919,27602,18902,8752,36377,27443,19162,8841,22172,13044,8729,3231,34478,29640,20220,10037,38243,32081,20867,10336,35020,25301,16029,7919,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,--,--,
营业税金及附加(万元),469,322,123,354,395,254,122,412,69,8,1,32,22,21,20,132,75,53,18,108,105,102,49,285,233,167,101,-26,-90,-171,122,275,209,160,99,187,119,102,24,-435,259,201,100,461,307,202,110,454,269,200,94,
销售费用(万元),1620,885,294,1217,603,485,179,1327,821,493,181,1444,1298,581,324,2057,1201,846,367,2234,1206,702,298,2190,1538,1027,511,2528,1885,1448,812,3213,2320,1509,724,2983,2115,1423,643,2535,1562,1100,363,1749,1115,707,260,1234,909,601,245,
管理费用(万元),4864,3226,1258,6569,3459,2123,1018,4814,3796,2309,1259,6184,3775,2848,1351,5420,3639,2405,988,4528,3183,1814,945,4203,3196,2251,1265,4351,3137,2043,1335,5424,3775,2508,1330,4980,3658,2426,1334,5236,3973,2439,1553,2280,2735,2915,1408,5315,4199,2803,1309,
财务费用(万元),1668,1190,526,1295,605,232,66,792,366,295,158,1273,1163,1067,718,4355,2890,1885,542,2944,2230,1540,785,3235,2414,1585,796,2634,1871,1151,575,2726,1635,1091,548,2175,1632,1095,538,2253,1671,1131,526,2806,1731,1169,596,1813,1250,654,504,
资产减值损失(万元),166,166,--,2765,132,132,--,1886,877,61,--,3426,233,233,20,5539,-355,-403,-685,3229,32,57,-139,2570,1884,1557,120,3007,1174,860,93,5159,1544,1454,253,4395,114,114,161,3246,1556,1420,-66,7630,1790,2024,1963,2830,2600,2325,509,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,--,0,0,
投资收益(万元),0,--,--,--,138,--,--,--,--,--,--,--,--,--,--,--,--,--,--,26,26,26,--,--,--,0,--,-234,-24,14,--,--,--,--,--,1368,--,0,--,--,--,--,0,-32,0,0,0,-20,--,0,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14,--,--,--,--,--,--,--,0,--,--,--,--,0,-32,0,0,0,-20,--,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,0,0,--,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,--,--,
营业利润(万元),-684,389,532,-1699,-151,-305,340,-7843,-5405,-2647,-455,-12610,-6043,-4528,-2298,-16648,-6285,-4308,-662,-12463,-6001,-3273,-994,-7716,-5912,-4000,-921,-2026,-128,-80,-1396,-15014,-9074,-6920,-3153,-11057,-5028,-2146,-1454,-1142,-1934,-1637,300,-1198,108,-1431,-1851,2237,1124,-130,271,
营业外收入(万元),1321,1104,556,4061,2706,1616,181,1198,605,404,99,458,265,242,26,20576,1916,1316,25,751,278,243,88,8694,6905,6868,18,2935,337,168,15,345,268,228,65,2629,587,549,519,3631,7079,6418,515,6896,4279,3719,3377,1790,1788,1787,2,
营业外支出(万元),245,109,16,-1228,137,74,4,1799,701,538,58,1571,191,157,74,1791,442,322,41,247,208,144,19,166,73,64,51,190,104,10,3,964,30,10,3,105,82,78,18,540,327,123,72,1582,346,547,23,2608,1906,999,40,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,44,19,19,553,65,65,65,140,7,7,5,6,2,--,--,33,16,16,16,39,15,0,0,183,20,4,--,--,13,9,--,8,--,3,0,26,0,0,4,118,--,0,0,
利润总额(万元),392,1385,1072,3590,2418,1237,516,-8443,-5501,-2781,-414,-13723,-5969,-4443,-2346,2137,-4810,-3314,-678,-11959,-5931,-3173,-924,811,920,2804,-954,718,105,78,-1384,-15632,-8836,-6702,-3091,-8533,-4524,-1674,-954,1949,4818,4658,743,4116,4041,1740,1504,1419,1006,658,232,
所得税费用(万元),583,413,344,806,40,0,--,1,-0,1,17,1,-0,1,--,78,7,6,1,2,2,0,--,0,--,0,--,2,--,--,--,2,2,2,0,3547,-5,14,-24,-326,715,718,0,16,-170,-196,-196,-338,-291,-250,62,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,0,--,--,--,--,--,--,
净利润(万元),-191,973,727,2784,2378,1237,516,-8443,-5501,-2781,-431,-13724,-5969,-4443,-2346,2059,-4817,-3320,-679,-11962,-5932,-3174,-924,811,920,2804,-954,717,105,78,-1384,-15634,-8838,-6704,-3091,-12080,-4519,-1688,-930,2274,4104,3940,743,4100,4211,1936,1699,1757,1297,908,170,
