报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),231867,140466,65463,269098,188553,119940,55881,218617,202840,220186,227074,
营业收入(万元),231867,140466,65463,269098,188553,119940,55881,218617,202840,220186,227074,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),216003,131406,59741,241489,162348,103231,49068,197659,184265,212391,224988,
营业成本(万元),203741,122514,55381,224473,152366,96264,44750,181714,175744,206471,219266,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),724,540,298,693,466,299,108,421,375,127,16,
销售费用(万元),8604,6321,3130,13704,7652,5520,3563,12915,5765,3698,2933,
管理费用(万元),2975,1940,991,3448,2348,1569,740,3341,2338,1735,1934,
财务费用(万元),-202,-228,-62,-891,-526,-503,-93,-732,-449,97,529,
资产减值损失(万元),161,319,3,61,41,81,--,0,494,264,310,
公允价值变动收益(万元),976,-70,669,160,134,-121,-306,143,-209,-26,-47,
投资收益(万元),1991,2456,179,-1496,629,-228,231,1663,28,-1491,1058,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),18831,11445,6570,26274,26968,16360,6738,22765,18394,6278,3097,
营业外收入(万元),1081,710,150,707,563,401,66,954,246,440,110,
营业外支出(万元),156,149,22,91,88,4,--,67,60,17,33,
非流动资产处置损失(万元),2,1,--,--,--,--,--,1,24,5,0,
利润总额(万元),19755,12006,6698,26889,27442,16757,6804,23652,18580,6701,3175,
所得税费用(万元),4569,2551,1573,6316,6901,3845,1553,5357,4126,1535,1273,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),15186,9455,5124,20573,20542,12912,5251,18295,14454,5166,1902,
归属于母公司所有者的净利润(万元),15186,9455,5124,20573,20542,12912,5251,18295,14454,5166,2111,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,-209,
基本每股收益,0.97,1.08,0.68,2.74,2.74,1.72,0.7,2.44,1.93,--,--,
稀释每股收益,0.97,1.08,0.68,2.74,2.74,1.72,0.7,2.44,1.93,--,--,
