报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),501301,318602,154652,635617,435067,272038,134198,573269,391088,248165,541570,529826,472954,463082,
营业收入(万元),501301,318602,154652,635617,435067,272038,134198,573269,391088,248165,541570,529826,472954,463082,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),462691,292857,138415,588230,397607,246842,118535,528148,358671,228099,489927,481613,444824,422698,
营业成本(万元),327967,202641,96094,397734,266154,160528,77758,346941,233051,145864,326672,313627,280521,276473,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),2096,1626,609,3227,848,437,334,1470,1116,572,1249,2561,2386,3324,
销售费用(万元),59323,41500,17155,80463,56034,39487,16496,74370,50717,35197,68686,64938,66449,59811,
管理费用(万元),71002,43062,22808,99634,70600,42531,22651,97738,68830,41749,89839,92823,89319,80817,
财务费用(万元),-1765,-910,-297,-895,-609,-425,-267,-491,-164,-21,-132,379,-888,-989,
资产减值损失(万元),4067,4938,2045,8066,4579,4284,1563,8121,5121,4739,3613,7285,7036,3262,
公允价值变动收益(万元),7,3,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),24709,20238,1699,6487,4265,4065,252,7590,5789,6425,4828,7641,23484,4458,
对联营企业和合营企业的投资收益(万元),506,207,-285,983,-112,-84,-94,874,-742,-15,-685,567,-467,35,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),68324,50196,17936,53873,41725,29261,15915,52711,38206,26491,56472,55854,51614,44842,
营业外收入(万元),295,179,772,12102,7049,5592,833,10705,7619,6338,6199,4995,7131,7222,
营业外支出(万元),2069,1771,240,2404,990,613,163,1644,806,514,1401,1404,1539,1171,
非流动资产处置损失(万元),10,4,2,133,112,111,6,57,49,37,36,92,143,96,
利润总额(万元),66551,48604,18468,63572,47785,34240,16584,61771,45019,32315,61269,59445,57207,50893,
所得税费用(万元),64,70,81,568,452,477,173,279,153,114,119,45,138,131,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),66486,48534,18387,63004,47332,33763,16411,61492,44866,32201,61150,59400,57069,50762,
归属于母公司所有者的净利润(万元),67573,49792,18664,64746,48123,35002,17301,64727,47024,34115,63279,62288,62358,51680,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,-229,--,--,340,465,--,--,
少数股东损益(万元),-1086,-1259,-277,-1742,-791,-1240,-890,-3235,-2159,-1914,-2129,-2888,-5289,-918,
基本每股收益,0.55,0.4,0.15,0.55,0.42,0.31,0.15,0.57,0.41,0.3,0.56,0.55,0.55,0.46,
稀释每股收益,0.55,0.4,0.15,0.55,0.42,0.31,--,--,0.41,--,--,--,--,--,
