报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),46075,180517,118863,72293,31736,105506,67137,38447,17191,68314,49140,31204,14676,59785,43947,26159,11240,43206,32774,19252,
营业收入(万元),46075,180517,118863,72293,31736,105506,67137,38447,17191,68314,49140,31204,14676,59785,43947,26159,11240,43206,32774,19252,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),40038,157471,104237,61911,26279,86217,51579,29595,14138,51026,35948,23343,10603,43307,31425,18571,7648,30699,22140,12640,
营业成本(万元),23973,97075,63222,35867,14329,48453,26839,14335,6618,28202,17975,11977,5140,26242,19369,11093,4030,18102,13411,7715,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),148,1411,706,378,152,924,675,404,220,633,453,287,208,483,368,250,104,477,269,225,
销售费用(万元),6092,23174,15487,10655,5463,15131,11114,7073,2798,10740,8680,5646,2023,8460,5286,3486,1292,5910,3634,2098,
管理费用(万元),8072,27082,20007,12227,5665,19929,11945,7343,4311,11114,8469,5184,2943,7301,5438,3284,1932,5531,4165,2482,
财务费用(万元),1121,3278,2317,1343,541,907,535,180,72,38,94,119,180,554,515,283,152,313,336,99,
资产减值损失(万元),632,5451,2499,1442,129,874,471,260,119,300,277,130,110,266,449,175,138,367,325,21,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),971,3932,5717,2378,574,1711,1754,1265,1271,327,--,--,--,--,--,--,--,--,--,3,
对联营企业和合营企业的投资收益(万元),--,2984,--,1834,--,-59,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7846,28736,20343,12760,6030,21000,17312,10117,4324,17615,13192,7861,4073,16478,12523,7588,3593,12507,10634,6615,
营业外收入(万元),16,222,1286,362,62,1857,594,374,124,1812,661,338,52,586,268,218,98,494,874,193,
营业外支出(万元),6,122,68,17,14,250,80,61,20,276,90,73,55,390,324,282,21,89,56,41,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,1,
利润总额(万元),7856,28835,21561,13104,6078,22607,17826,10429,4428,19152,13763,8125,4070,16675,12467,7524,3671,12913,11451,6766,
所得税费用(万元),1548,6326,3933,2524,1115,3796,3204,1949,599,3206,2423,1507,794,2996,2261,1958,1066,2587,2278,1321,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),6308,22509,17628,10580,4962,18810,14622,8480,3828,15946,11340,6618,3276,13679,10206,5566,2605,10326,9173,5445,
归属于母公司所有者的净利润(万元),6428,21419,15943,9457,4414,17749,14283,8550,3888,16127,11385,6701,3309,13768,10269,5600,2621,10353,9173,5333,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1321,
少数股东损益(万元),-119,1090,1685,1123,548,1061,339,-70,-60,-181,-45,-83,-33,-89,-63,-34,-17,-27,--,113,
基本每股收益,0.19,0.62,0.46,0.28,0.13,0.52,0.42,0.25,0.11,0.52,0.38,0.71,0.39,1.62,1.21,0.66,0.31,1.22,1.08,0.63,
稀释每股收益,0.19,0.62,0.46,0.28,0.13,0.52,0.42,0.25,0.11,0.52,0.38,0.71,0.39,1.62,1.21,0.66,0.31,1.22,1.08,0.63,
