报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),25813,90401,63812,43913,22324,77476,53371,33699,16332,62453,46608,32904,16988,55244,39465,25709,13000,44850,38777,32576,
营业收入(万元),25813,90401,63812,43913,22324,77476,53371,33699,16332,62453,46608,32904,16988,55244,39465,25709,13000,44850,38777,32576,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),22616,74645,51515,35473,18215,63360,43802,27383,12970,51536,38743,26994,13995,44052,31655,20296,10339,36210,32134,27618,
营业成本(万元),18256,58697,40923,28296,14553,50762,36139,22668,10858,43089,32554,22691,11739,35679,25518,16482,8541,29337,25641,21482,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),272,980,739,497,250,752,467,302,148,420,314,213,92,351,237,164,77,282,343,127,
销售费用(万元),949,3190,2110,1418,725,2926,1814,1187,611,2319,1573,1001,523,2182,1563,1019,422,1824,1614,1395,
管理费用(万元),2821,11289,7966,5531,2713,8927,5682,3465,1461,5596,4196,2829,1203,4720,3541,2299,1061,3819,3533,3352,
财务费用(万元),257,208,-65,-208,-51,-477,-436,-324,-236,70,112,328,465,842,563,229,204,621,813,1134,
资产减值损失(万元),61,281,-158,-62,26,470,134,85,128,41,-5,-68,-26,278,233,103,34,325,190,128,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,316,--,--,--,--,--,--,--,--,
投资收益(万元),44,428,244,136,62,730,605,496,185,487,425,6,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3311,16446,12750,8747,4170,14845,10174,6812,3547,11403,8290,6232,2993,11192,7809,5413,2661,8640,6642,4958,
营业外收入(万元),4,160,83,53,115,568,450,154,38,334,341,247,215,315,237,148,32,254,82,226,
营业外支出(万元),2,108,107,34,14,197,134,35,19,172,170,35,1,209,161,95,68,73,35,4,
非流动资产处置损失(万元),--,--,11,--,--,22,18,--,--,14,12,--,--,13,10,8,--,7,34,3,
利润总额(万元),3313,16497,12726,8766,4272,15217,10491,6932,3566,11566,8462,6444,3207,11298,7885,5466,2624,8821,6690,5181,
所得税费用(万元),654,2658,2847,1776,887,2847,2050,1349,630,2095,1546,1154,587,2143,1474,994,389,1803,1203,770,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2659,13840,9879,6990,3385,12370,8441,5583,2936,9471,6916,5289,2621,9155,6411,4472,2236,7018,5486,4411,
归属于母公司所有者的净利润(万元),2497,13082,9249,6604,3189,11835,8019,5421,2879,9283,6733,5159,2561,8932,6241,4345,2124,6942,5506,4509,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),162,758,631,385,196,535,422,161,57,188,182,130,59,224,169,127,112,76,-20,-98,
基本每股收益,0.12,0.61,0.42,0.3,0.15,0.55,0.37,0.25,0.27,0.93,0.69,0.55,0.32,1.12,0.78,0.54,0.27,0.87,0.69,0.56,
稀释每股收益,0.12,0.6,0.42,0.3,0.15,0.55,0.37,0.25,0.27,0.93,0.69,0.55,0.32,1.12,0.78,0.54,0.27,0.87,0.69,0.56,
