报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),50224,7620,4288,82163,19806,17695,11302,173992,45031,41657,20244,234210,96581,39009,7384,175915,160715,45972,22399,192083,108280,79313,35725,152025,160792,106085,30060,181239,50947,27973,9322,223704,130597,116603,5892,438711,101494,83811,2845,339423,150546,101670,32500,277782,206457,160692,109330,84658,22396,17673,2765,
营业收入(万元),50224,7620,4288,82163,19806,17695,11302,173992,45031,41657,20244,234210,96581,39009,7384,175915,160715,45972,22399,192083,108280,79313,35725,152025,160792,106085,30060,181239,50947,27973,9322,223704,130597,116603,5892,438711,101494,83811,2845,339423,150546,101670,32500,277782,206457,160692,109330,84658,22396,17673,2765,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,
营业总成本(万元),50760,10501,6066,79066,21316,16502,8185,191414,53597,44652,20833,311897,104534,44377,14938,202938,162990,54608,26266,180212,107076,76355,33356,145950,164679,114705,28748,172952,58000,37118,13786,200484,107930,91051,8059,398066,98101,81089,7808,296867,137857,89327,32362,246545,183329,143736,92857,113897,32052,23603,5514,
营业成本(万元),41683,4189,2652,59450,10311,8658,5420,138456,32744,30540,16451,189482,70323,24111,5776,135464,126354,27659,13476,111906,65629,48045,20745,87098,125475,88855,16678,110784,28565,17911,5592,154765,79850,71196,2165,335568,70921,61114,1236,242063,106080,67504,21935,194954,145883,119404,79739,63263,12923,11555,1149,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,
