报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),81659,32550,100508,57726,33341,12137,47859,32148,20880,10282,55064,37100,24510,10211,57640,38911,26520,49425,46828,27155,
营业收入(万元),81659,32550,100508,57726,33341,12137,47859,32148,20880,10282,55064,37100,24510,10211,57640,38911,26520,49425,46828,27155,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),74797,29596,87700,48859,27690,9386,36615,24084,15707,7542,39587,25716,16589,7109,41334,28644,19006,36491,34411,20615,
营业成本(万元),10525,4721,20079,14267,10109,4295,20262,14031,9247,4462,22015,14704,9715,3989,22543,15564,10598,20208,18110,14960,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1273,553,1646,922,550,175,640,283,144,45,698,415,250,65,673,451,280,538,630,228,
销售费用(万元),58775,22596,53886,25765,11802,2925,5439,2652,1793,828,5566,3690,2553,1163,7900,5374,3530,6914,6011,2224,
管理费用(万元),4019,1934,11463,7523,5097,2053,10331,7186,4548,2311,10756,6844,4008,1851,10081,7406,4691,8854,9280,3313,
财务费用(万元),-75,-67,-240,-184,-155,-45,-211,-156,-67,-50,93,44,20,10,-195,-170,-124,-104,-62,-8,
资产减值损失(万元),279,-141,867,566,290,-17,154,88,41,-53,459,19,44,32,330,20,30,81,442,-101,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1161,589,1958,1256,940,406,1818,1371,1098,518,1758,3,3,3,84,84,59,66,4,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),8152,3620,18194,10272,6693,3157,13062,9435,6271,3258,17235,11387,7923,3105,16390,10350,7573,13000,12421,6540,
营业外收入(万元),5,--,13,717,62,57,5014,2597,2470,88,895,866,791,221,2251,1417,1335,2355,1218,733,
营业外支出(万元),311,3,197,139,118,8,359,286,164,10,470,173,29,15,138,92,74,55,147,27,
非流动资产处置损失(万元),--,--,--,22,11,1,210,211,95,0,209,132,0,0,70,45,42,3,1,0,
利润总额(万元),7846,3617,18010,10849,6637,3206,17717,11746,8577,3336,17661,12080,8685,3312,18503,11675,8834,15300,13493,7246,
所得税费用(万元),930,352,1910,1172,740,380,2324,1613,1255,703,2692,2079,1547,533,3517,2212,1704,3820,3975,1673,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),6916,3265,16101,9677,5897,2826,15393,10133,7323,2633,14969,10001,7138,2778,14986,9464,7130,11480,9517,5573,
归属于母公司所有者的净利润(万元),6916,3265,16101,9677,5897,2826,15393,10133,7323,2633,14969,10001,7138,2778,14986,9464,7130,11480,9517,5575,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-2,
基本每股收益,0.19,0.13,0.62,0.37,0.23,0.11,0.59,0.39,0.28,0.1,0.64,0.42,0.35,0.14,0.77,0.49,0.37,0.59,0.49,--,
稀释每股收益,0.19,0.13,0.62,0.37,0.23,0.11,0.59,0.39,0.28,0.1,0.64,0.42,0.35,0.14,0.77,0.49,0.37,0.59,0.49,--,
