报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),242786,186613,129501,62775,197172,143853,99216,29118,120660,88597,61877,26710,140472,108017,72814,34558,138892,105364,71396,34848,148054,116005,76864,40067,164253,124933,86948,43095,141838,111982,79832,39061,112813,90771,58124,27182,88706,67693,43931,21097,87689,65881,43735,19788,69896,53662,35508,14596,60724,48469,31699,17251,
营业收入(万元),242786,186613,129501,62775,197172,143853,99216,29118,120660,88597,61877,26710,140472,108017,72814,34558,138892,105364,71396,34848,148054,116005,76864,40067,164253,124933,86948,43095,141838,111982,79832,39061,112813,90771,58124,27182,88706,67693,43931,21097,87689,65881,43735,19788,69896,53662,35508,14596,60724,48469,31699,17251,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),220927,170440,118934,58210,179896,130422,89866,28070,114064,83022,57776,24856,132486,100835,68148,32913,132278,101082,69681,34568,143631,110230,73542,37751,153750,117424,82704,41399,132351,105138,75528,37055,103286,83918,54298,25429,81903,62154,40690,19961,82233,61386,40933,18628,66704,50597,33314,13523,56041,43459,27992,15554,
营业成本(万元),120912,97554,66843,30369,123878,98435,69831,24597,99680,72784,50531,21596,117744,89728,60925,29616,117534,89021,61985,31110,127670,98455,66061,33911,136693,104785,73701,37246,115530,91796,64815,31840,86717,71344,45711,20846,65878,50426,33349,16069,67725,53039,35689,16023,54223,41827,27355,10802,43164,35337,22954,12810,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
