报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),2782,2070,941,4593,3773,3045,657,20023,4503,3582,2334,11028,6978,4344,968,16347,11776,11059,9269,1828,1528,1024,267,8190,3919,1406,778,10789,9872,9323,269,6139,2368,2063,1461,18760,14259,10675,5282,51134,50478,39797,22317,23955,879,653,389,9526,7833,7653,4434,
营业收入(万元),2782,2070,941,4593,2241,3045,657,20023,4503,3582,2334,11028,6978,4344,968,16347,11776,11059,9269,1828,1528,1024,267,8190,3919,1406,778,10789,9872,9323,269,6139,2368,2063,1461,18760,14259,10675,5282,51134,50478,39797,22317,23955,879,653,389,9526,7833,7653,4434,
利息收入(万元),--,--,--,--,1532,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),4067,3189,1462,3420,549,-664,-1954,16149,8145,6660,3092,24915,9726,6801,1835,19895,11492,11007,8224,4612,2261,1831,783,7801,4650,2773,1105,12002,7382,6189,293,7555,1491,1173,579,14938,9372,6826,3013,39653,42527,36368,20676,22697,1784,1362,279,6128,4584,4631,2707,
营业成本(万元),2759,2138,1157,4133,1917,1274,500,9128,2855,2329,1619,9159,6105,4016,649,12465,8638,8252,6750,682,495,387,84,4509,2692,858,510,5684,4952,4675,91,5612,395,304,184,12343,7385,5488,2324,34645,37566,32567,18919,19408,288,208,118,4793,3413,3333,2100,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),204,136,17,409,287,67,28,1719,210,264,120,780,372,281,68,776,145,832,732,1553,85,57,15,916,281,96,51,3661,735,698,15,1054,346,328,91,1204,914,686,341,3265,3225,2543,1427,1541,50,38,23,515,503,493,286,
销售费用(万元),38,16,11,104,35,15,8,59,59,41,30,117,100,38,17,158,144,106,44,225,180,125,80,320,71,26,4,102,14,3,--,5,5,4,4,105,70,18,4,85,235,231,10,706,168,147,2,196,175,128,16,
管理费用(万元),1125,904,313,1789,1282,942,492,2317,2126,1443,825,2770,1869,1560,553,2015,1326,1005,343,1376,1067,858,560,1045,720,515,196,1213,877,578,200,1102,879,656,339,1278,1009,629,340,1591,1365,1001,315,1034,1277,960,139,638,486,635,276,
财务费用(万元),-135,-81,-36,-133,-53,-43,-7,1317,1303,991,498,2300,1703,1176,548,1992,1245,809,354,519,296,209,112,695,549,571,345,1279,707,137,-14,-187,-132,-116,-38,-15,-7,-3,1,84,214,-8,-3,-22,-11,-6,-1,-28,7,50,22,
资产减值损失(万元),76,76,--,-2882,-2919,-2919,-2975,1611,1592,1591,0,9790,-422,-270,--,2490,-5,3,0,257,138,196,-68,316,338,706,-0,64,97,97,0,-32,-3,-3,-1,23,1,8,2,-18,-78,34,8,30,11,14,-3,15,-1,-9,7,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,-1,-1,-1,1,-753,-577,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
投资收益(万元),--,--,--,6392,4860,4860,--,--,--,--,--,--,--,--,--,--,--,--,--,50,-117,--,--,--,--,--,--,6574,6566,6566,10,4107,75,64,13,46,0,--,--,--,--,--,--,--,--,0,0,--,-888,-592,-296,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-683,0,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
