报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),1829052,1269863,902920,377820,1773608,1027396,574255,231753,2182796,1590048,1107905,610071,2683490,1739457,1028582,418215,2143103,1496916,922390,346760,2081231,1469956,989843,414579,1916535,1353437,848736,360662,1892492,1363254,844844,386274,1615614,1162329,719216,307225,1177107,796028,455506,183102,1238973,973283,650730,258661,1244166,929165,594217,267451,993605,750930,449245,188675,
营业收入(万元),1829052,1269863,902920,377820,1773608,1027396,574255,231753,2182796,1590048,1107905,610071,2683490,1739457,1028582,418215,2143103,1496916,922390,346760,2081231,1469956,989843,414579,1916535,1353437,848736,360662,1892492,1363254,844844,386274,1615614,1162329,719216,307225,1177107,796028,455506,183102,1238973,973283,650730,258661,1244166,929165,594217,267451,993605,750930,449245,188675,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),1823059,1269893,901214,383441,1715479,998002,584456,244793,2346703,1611362,1091456,600548,2574676,1678733,1001716,410224,2101892,1474623,910139,348222,2049086,1455670,983979,414650,1884363,1325829,835334,357197,1845960,1332257,821974,376478,1563195,1124655,698187,298666,1143956,779852,448744,184280,1213961,945347,628673,248574,1191330,898058,575988,259350,957930,724887,433041,182643,
营业成本(万元),1572587,1113754,789006,333446,1441152,823637,496774,207990,1988495,1385689,944708,526092,2223386,1468625,875925,364140,1845054,1316244,814191,309472,1821423,1309705,885828,374049,1679585,1201379,756206,324301,1667164,1217703,752826,343866,1407803,1021389,634607,271551,1027758,706036,405106,164222,1105124,873604,582894,227792,1081660,816077,523042,236435,866732,661903,391646,164667,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,--,--,0,
