报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,
营业总收入(万元),136580,87245,36846,202762,145444,82999,38221,301016,209470,155681,55604,185895,69412,103172,80700,53511,22400,103845,70120,
营业收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
利息收入(万元),12082,37948,4800,83618,24986,44796,7886,103837,78812,37539,2112,25996,9268,14725,--,-1053,--,10579,-3349,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),95362,62317,27240,142064,103495,63690,30685,175070,125136,84258,33571,102518,33701,74355,--,36495,--,46726,22802,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),3849,2439,1255,5716,4192,2802,716,5944,4316,3138,1437,3173,--,1,--,1,--,--,--,
营业总成本(万元),98778,62986,28769,126996,84546,49931,23482,170183,113999,72051,27817,119946,47013,84117,--,43068,--,78422,52767,
营业成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
利息支出(万元),--,30040,--,54212,--,26363,--,82086,63178,37961,--,36499,14790,16862,--,--,--,14018,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),795,533,268,1070,803,535,268,1152,876,591,295,733,--,--,--,--,--,--,--,
营业税金及附加(万元),895,573,242,4759,4452,4029,3393,19392,14424,9615,3715,11284,4049,6636,--,3330,--,5958,4270,
销售费用(万元),96668,61463,28263,120425,78644,44723,19235,145457,97301,60429,23858,107820,42954,77441,--,39722,--,72466,48504,
管理费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
财务费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
资产减值损失(万元),419,416,-4,742,648,644,586,4183,1398,1417,-51,108,9,40,--,16,--,-2,-7,
公允价值变动收益(万元),-8194,-5272,-4208,-47755,-27447,-20638,-10076,-20183,-21838,9097,-41,6169,10267,-7973,--,-4372,--,6364,2606,
投资收益(万元),33556,19926,7759,73188,40175,18669,9010,118315,86224,59612,18525,84532,30950,38990,--,22471,--,54195,45915,
对联营企业和合营企业的投资收益(万元),8898,6139,2429,8789,7424,3673,1342,15661,12309,12300,1243,9177,2853,8325,--,4022,--,6799,4277,
汇兑收益(万元),-75,-74,-0,143,43,43,-0,119,-0,-1,0,6,16,-64,--,-31,--,-2,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),46181,31188,15216,51745,33021,20691,9010,28554,21724,15455,5947,23555,7281,23017,--,16647,--,3983,2145,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),37802,24259,8077,75766,60898,33068,14739,130833,95472,83630,27787,65949,22400,19056,18000,10443,4100,25423,17353,
营业外收入(万元),761,347,155,1732,1066,478,72,1302,1105,548,858,641,172,1040,--,154,--,792,473,
营业外支出(万元),9,7,6,232,232,138,57,45,39,22,15,435,346,48,--,4,--,8,0,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
利润总额(万元),38554,24599,8226,77266,61733,33408,14754,132090,96538,84156,28630,66156,22226,20048,--,10593,--,26207,17826,
所得税费用(万元),7922,4948,1558,18296,14870,8383,4075,28320,21699,17837,6899,14395,5006,3225,--,1724,--,5186,3621,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),30633,19651,6669,58969,46862,25024,10679,103770,74839,66320,21731,51760,17221,16823,15200,8870,3500,21021,14205,
归属于母公司所有者的净利润(万元),29887,18922,6862,56178,42432,23068,9989,102127,75327,66320,21845,50817,16850,16277,16100,9493,4000,21002,15493,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),746,729,-193,2791,4430,1957,690,1642,-487,--,-114,943,371,546,--,-623,--,19,-1288,
基本每股收益,0.09,0.05,0.03,0.27,0.21,0.11,0.05,0.52,0.38,--,0.11,0.26,0.09,0.08,--,--,--,0.11,--,
稀释每股收益,0.09,0.05,0.03,0.27,0.21,0.11,0.05,0.52,0.38,--,0.11,0.26,0.09,0.08,--,--,--,0.11,--,
