报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),47660,31296,13727,57017,41878,27694,12571,49566,36609,24591,51874,45918,45544,35620,
营业收入(万元),47660,31296,13727,57017,41878,27694,12571,49566,36609,24591,51874,45918,45544,35620,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),43848,28506,12393,51616,37727,24960,11318,44720,32889,22070,45730,39114,37835,30459,
营业成本(万元),37052,24094,10392,42956,31200,20585,9332,36581,26767,18013,37465,32227,32040,26508,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),656,450,170,732,277,186,121,334,242,170,346,208,345,226,
销售费用(万元),1756,1132,496,2190,1416,976,336,2074,1467,1011,2110,1984,1771,1120,
管理费用(万元),3379,2166,1068,4529,3766,2392,1073,4374,3220,1991,3842,3421,3245,2323,
财务费用(万元),879,538,247,766,735,462,359,1097,1013,703,1670,1048,348,289,
资产减值损失(万元),125,126,20,443,334,359,97,260,180,180,298,226,86,-7,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),30,-2,-1,30,28,10,-6,39,40,40,76,76,76,-29,
对联营企业和合营企业的投资收益(万元),-2,-2,-1,1,--,--,-6,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3862,2800,1333,5431,4180,2744,1248,4884,3760,2562,6220,6880,7785,5131,
营业外收入(万元),693,554,517,227,202,114,71,1037,144,133,391,548,394,348,
营业外支出(万元),47,25,15,58,55,23,2,93,84,45,31,28,46,20,
非流动资产处置损失(万元),2,2,2,4,2,2,2,7,3,1,17,12,20,7,
利润总额(万元),4508,3329,1836,5600,4326,2836,1317,5829,3820,2650,6580,7400,8132,5459,
所得税费用(万元),717,522,276,922,701,477,220,974,652,372,1096,1181,1228,828,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3791,2807,1560,4677,3626,2359,1097,4855,3168,2278,5484,6219,6904,4631,
归属于母公司所有者的净利润(万元),3783,2806,1550,4818,3714,2423,1119,4929,3220,2309,5499,6219,6904,4631,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),8,1,10,-141,-88,-64,-22,-74,-51,-31,-14,--,--,-0,
基本每股收益,0.4,0.29,0.16,0.61,0.5,0.34,0.16,0.69,0.45,0.32,0.77,0.87,0.96,0.65,
稀释每股收益,0.4,0.29,0.16,0.61,0.5,0.34,0.16,0.69,0.45,0.32,0.77,0.87,0.96,0.65,
