报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),104750,50649,200824,143541,89658,42481,190419,135200,84259,40283,178387,128313,83621,40692,166845,119100,73846,36332,161846,114333,73613,39186,152101,108834,70066,35339,151309,112980,74023,37790,127639,93245,61248,32407,105458,80122,53217,28336,121943,94428,59956,29356,104557,78507,50546,25049,73280,54948,35924,17244,
营业收入(万元),104750,50649,200824,143541,89658,42481,190419,135200,84259,40283,178387,128313,83621,40692,166845,119100,73846,36332,161846,114333,73613,39186,152101,108834,70066,35339,151309,112980,74023,37790,127639,93245,61248,32407,105458,80122,53217,28336,121943,94428,59956,29356,104557,78507,50546,25049,73280,54948,35924,17244,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,0,0,0,--,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,0,0,0,--,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,0,0,0,--,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,0,--,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,0,--,--,--,0,--,--,
营业总成本(万元),94769,45867,178190,128165,80132,37709,167550,118530,74190,35571,158662,114544,74832,36682,150526,107857,66690,32517,142894,101431,65565,34546,133106,95629,61565,31208,135418,101294,66645,34248,114557,84247,55469,29640,93408,72792,48399,26191,113434,87809,55645,27267,97646,73342,46917,23259,67134,50755,32776,15694,
营业成本(万元),82424,40055,155228,112360,70495,32995,146011,104272,65256,31259,140502,102407,66599,32201,135419,97514,60200,29370,128477,91312,57973,30439,118394,84775,54144,27313,121065,91168,59578,30307,102529,75637,49524,25867,81705,64324,42321,23121,101240,78930,50186,24359,88384,66779,42689,21095,60833,45826,29245,13850,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,0,0,0,--,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,0,0,0,--,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,0,--,--,--,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,0,--,--,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,0,0,0,--,0,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,0,0,0,--,0,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,0,0,0,--,0,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,0,0,0,--,0,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,0,0,0,--,0,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,--,--,--,--,0,--,--,--,0,--,--,
营业税金及附加(万元),758,448,1657,1267,822,398,1543,665,449,259,998,775,261,125,539,372,247,152,601,429,289,130,520,392,275,109,531,420,289,138,46,34,34,26,55,52,42,27,67,42,26,17,6,0,0,0,--,0,0,--,
销售费用(万元),4066,1811,8830,6089,3726,1848,8942,6049,3856,1833,8111,5558,3570,1928,7488,4955,3012,1244,6224,4581,3094,1755,6474,4691,2943,1424,6807,4894,3100,1548,5565,3915,2450,1222,5595,3734,2719,1200,5819,4146,2694,1278,4493,3136,1830,1021,3517,2704,1845,931,
管理费用(万元),7378,3407,12188,8345,5205,2683,10382,7916,5135,2392,8651,6023,4379,2187,7599,5439,3566,1963,8244,5818,4449,2351,7687,5657,4021,2330,6643,4368,3036,1561,6218,4154,2895,1790,5537,4117,2749,1369,5130,3685,2377,1297,4255,2876,1973,817,2633,2028,1525,747,
