报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),12418,156615,160805,110754,47969,8774,5323,3179,1494,9145,7155,4130,1904,11451,8209,6771,2246,9058,6062,3366,383,8204,6119,1796,669,1191,609,132,0,0,0,0,0,481,0,--,--,0,0,--,0,318,35,35,35,3929,3541,2788,1557,18608,12744,7243,18608,
营业收入(万元),12418,156615,160805,110754,47969,8774,5323,3179,1494,9145,7155,4130,1904,11451,8209,6771,2246,9058,6062,3366,383,8204,6119,1796,669,1191,609,132,0,0,0,0,0,481,0,--,--,0,0,--,0,318,35,35,35,3929,3541,2788,1557,18608,12744,7243,18608,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
营业总成本(万元),12525,163197,158660,108842,47131,8430,4985,3059,1395,7819,5856,3337,1460,8920,6043,4838,1910,7668,5243,2825,566,6994,5162,1876,843,1826,1008,423,149,425,331,309,174,1060,425,284,121,991,545,390,71,898,717,498,212,5622,4528,3512,1846,24958,14458,13009,20783,
营业成本(万元),11544,150506,155489,106981,46750,7060,3972,2297,1032,6070,4884,2663,1127,7225,5044,4097,1605,6509,4413,2319,300,5866,4367,1448,658,1179,603,131,0,0,0,0,0,468,--,--,--,0,0,--,--,42,41,41,41,4392,3722,2965,1620,17034,11857,6954,17034,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
研发费用(万元),165,1060,725,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
营业税金及附加(万元),15,332,289,264,36,27,22,18,5,111,43,36,51,304,223,185,64,225,190,109,11,206,177,31,1,2,0,0,0,--,--,--,--,0,--,--,--,0,0,--,--,1,1,1,1,16,10,0,0,31,23,13,31,
销售费用(万元),231,1401,1057,546,64,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,30,29,23,10,134,114,84,134,
管理费用(万元),570,2109,1173,1094,350,1328,971,689,349,1250,897,623,286,1238,780,559,244,1024,621,430,255,808,552,382,184,597,392,279,155,430,329,283,164,557,407,253,121,1111,671,516,199,819,708,450,171,1065,849,458,274,1987,2036,1006,3134,
财务费用(万元),1,190,-15,-14,-9,-3,-3,-2,-1,-4,-2,-1,-0,-4,-3,-2,-2,1,-4,-2,-1,-4,-3,-1,-1,-6,-5,-5,-5,-16,-6,18,10,28,17,7,0,11,2,2,0,165,6,6,0,64,8,-15,-57,451,426,291,451,
