报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),1087104,765940,434736,1474627,973245,658539,329534,1369580,857330,624646,333108,1327623,883463,620285,374697,1364442,903695,617540,316436,1349933,885715,606388,318317,947681,646920,422322,203046,867563,582287,366545,792667,357565,692903,569899,450394,
营业收入(万元),1087104,765940,434736,1474627,973245,658539,329534,1369580,857330,624646,333108,1327623,883463,620285,374697,1364442,903695,617540,316436,1349933,885715,606388,318317,947681,646920,422322,203046,867563,582287,366545,792667,357565,692903,569899,450394,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
营业总成本(万元),1064974,751036,425342,1444936,950626,642914,321624,1343998,838679,612078,326572,1303030,862777,607600,367218,1340476,884705,604429,308067,1318112,865382,592704,311315,928027,635317,414840,198889,851102,572359,360404,779695,351857,681984,559091,437772,
营业成本(万元),1003818,708650,408555,1370847,900025,607658,306317,1265499,787538,573366,303930,1201736,796669,560694,341893,1242078,818716,558618,286357,1230795,807008,553399,291921,864873,595568,387453,186364,800535,535622,337030,729251,328229,636014,522793,412049,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
