报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),35982,23504,9090,66755,42605,16433,6039,69561,43194,27525,19240,91089,65577,41880,14297,51468,38075,24229,6395,71882,41053,21384,10534,51051,36916,25186,8777,55665,39543,27117,8246,46885,29509,14746,3916,29298,14862,5828,2207,50429,42481,28358,13636,41852,26043,14476,5937,31381,21622,13431,5166,
营业收入(万元),35982,23504,9090,66755,42605,16433,6039,69561,43194,27525,19240,91089,65577,41880,14297,51468,38075,24229,6395,71882,41053,21384,10534,51051,36916,25186,8777,55665,39543,27117,8246,46885,29509,14746,3916,29298,14862,5828,2207,50429,42481,28358,13636,41852,26043,14476,5937,31381,21622,13431,5166,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,0,--,--,
营业总成本(万元),40273,26046,10728,54443,36684,19404,7839,62791,36720,22602,15082,86746,62954,40190,15746,61927,40722,26887,7915,68794,36539,18874,10151,71370,38298,22766,8409,52956,34921,24842,7161,44759,25173,13940,4983,28879,16483,9382,4403,44069,33545,21514,12670,36745,23285,13269,6316,27661,18090,11907,4986,
营业成本(万元),29832,20300,7797,41947,28713,14792,5683,51658,29313,16829,12377,74937,54987,35188,12717,47001,33300,21316,5653,56569,29283,14298,8078,37267,26172,16969,5493,40484,27685,20704,5094,27533,17195,8633,2704,14314,7772,4616,1771,29785,22994,15135,9444,23689,14819,8548,4423,17690,12333,8434,3489,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0,0,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,--,0,0,--,--,
营业税金及附加(万元),283,204,94,2073,953,132,72,2049,1043,829,350,1388,857,415,254,702,341,196,37,1022,815,481,119,1078,710,442,200,1045,668,385,111,1357,794,426,65,829,388,88,18,661,550,384,157,708,433,214,87,511,335,216,87,
销售费用(万元),1315,772,374,1790,1174,669,305,1599,1077,760,367,1980,1048,576,277,1420,885,491,192,1796,1098,945,285,1807,1305,827,411,1613,1146,669,296,1958,1374,928,475,1790,1260,661,304,2454,1592,914,404,2335,1620,673,318,1817,1217,794,347,
管理费用(万元),7409,4629,2157,9490,6191,4203,1774,9115,6226,4333,2034,9336,6178,4088,2032,9879,6290,4227,1962,10675,6480,4194,1621,13086,8812,5311,2258,9446,5857,3129,1578,11087,5196,3700,1585,9535,5829,3895,2083,8792,5794,3865,1515,7098,4418,2992,1177,6094,3288,1955,1122,
财务费用(万元),-437,-414,81,-1423,-530,-548,-215,-1077,-338,-272,37,-1487,-669,-478,326,-832,-696,85,110,-1940,-1243,-996,-135,-1885,-765,-938,73,-571,-428,-47,44,342,199,180,134,826,664,423,210,1822,1563,1053,509,1603,1074,684,311,1233,916,597,297,
