报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),53751,36134,17670,62934,46339,30578,13839,66904,37093,69091,49951,62173,
营业收入(万元),53751,36134,17670,62934,46339,30578,13839,66904,37093,69091,49951,62173,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),46526,30703,14127,51643,37277,25567,11004,59117,32688,64186,48446,57646,
营业成本(万元),36767,24038,11044,39488,29013,19795,8952,47989,27233,52038,40352,52164,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),614,442,218,600,356,297,183,433,214,274,204,273,
销售费用(万元),5194,3576,1504,5080,3300,1940,621,4196,2125,4383,2877,1329,
管理费用(万元),3663,2453,940,4065,2854,1997,931,3867,1795,2948,2379,1973,
财务费用(万元),556,464,421,1248,809,600,317,1988,1433,3015,2421,1638,
资产减值损失(万元),-267,-270,--,1162,945,939,--,644,-111,1528,214,271,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,-50,
投资收益(万元),26,--,--,--,0,--,--,--,--,--,--,53,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),7251,5431,3543,11291,9062,5011,2835,7787,4405,4905,1505,4530,
营业外收入(万元),275,244,46,185,162,162,16,116,71,388,342,438,
营业外支出(万元),5,4,--,88,47,47,2,13,1,93,32,6,
非流动资产处置损失(万元),4,4,--,88,47,47,--,2,--,79,0,0,
利润总额(万元),7522,5670,3589,11388,9177,5126,2849,7890,4475,5200,1814,4962,
所得税费用(万元),1159,870,547,1917,2300,1339,427,2045,1126,1411,397,845,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),6362,4800,3042,9471,6877,3787,2422,5845,3349,3789,1417,4117,
归属于母公司所有者的净利润(万元),6362,4800,3042,9471,6877,3787,2422,5845,3349,3789,1417,4117,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.92,0.76,0.51,1.58,1.15,0.63,0.4,0.97,0.56,0.63,0.24,0.69,
稀释每股收益,0.92,0.76,0.51,1.58,1.15,0.63,0.4,0.97,0.56,0.63,0.24,0.69,
