报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),9840,74736,44872,23350,9147,69616,38180,14630,3851,60723,39150,28957,16437,124084,96603,58705,21719,88954,46926,48165,
营业收入(万元),9840,74736,44872,23350,9147,69616,38180,14630,3851,60723,39150,28957,16437,124084,96603,58705,21719,88954,46926,48165,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),11463,81236,47263,26829,9770,69077,39494,18595,5589,58669,39097,28069,15210,114836,88896,53766,20225,80270,42014,41421,
营业成本(万元),8042,60133,35083,18248,6714,52887,29244,11512,2466,44570,29817,21911,12215,90633,72035,42698,15273,61013,31944,33495,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),134,528,366,235,76,641,253,198,182,519,461,396,242,597,541,336,145,317,281,374,
销售费用(万元),824,3511,2057,1270,606,3762,3220,2583,1120,4204,2269,1045,843,9160,6177,4739,2272,6325,2875,2760,
管理费用(万元),2349,11840,6993,4970,2613,8108,5942,3629,1893,7410,5822,4104,2427,10103,7399,4445,1884,8698,4756,3851,
财务费用(万元),720,3241,2425,1491,601,2010,1522,1079,499,2502,2059,1590,757,2677,1922,1177,368,2210,1466,813,
资产减值损失(万元),-606,1983,339,614,-839,1669,-687,-405,-572,-536,-1331,-977,-1274,1667,822,372,284,1708,692,127,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1976,-5,23,29,-4,803,501,357,-5,313,24,-125,-15,66,-7,-10,-1,--,--,--,
对联营企业和合营企业的投资收益(万元),--,-5,23,29,-4,34,501,357,-5,313,24,-125,-15,--,-7,-10,-1,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),405,-6345,-2368,-3450,-627,1342,-814,-3608,-1743,2366,77,763,1212,9315,7700,4929,1493,8684,4912,6745,
营业外收入(万元),1,21,47,20,803,139,119,26,10,375,353,340,108,149,141,108,5,235,202,877,
营业外支出(万元),19,161,134,109,14,144,179,76,19,414,0,0,0,243,242,238,0,89,35,52,
非流动资产处置损失(万元),--,--,106,99,--,3,--,--,--,0,0,0,0,234,234,234,--,9,15,47,
利润总额(万元),387,-6485,-2456,-3539,162,1337,-873,-3658,-1753,2328,430,1103,1320,9220,7599,4799,1498,8830,5079,7569,
所得税费用(万元),41,-1128,-246,-754,70,-93,-208,-511,72,238,-84,89,264,1210,885,641,374,1062,718,1051,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),346,-5357,-2210,-2784,92,1430,-665,-3147,-1824,2090,514,1014,1056,8011,6714,4158,1123,7768,4360,6519,
归属于母公司所有者的净利润(万元),238,-5930,-2601,-2873,92,1312,-665,-3147,-1824,2090,514,1014,1056,8011,6714,4158,1123,7768,4360,6519,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,643,
少数股东损益(万元),107,573,391,89,--,118,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.01,-0.2,-0.09,-0.1,0,0.04,-0.02,-0.21,-0.12,0.16,0.04,0.09,0.1,0.73,0.61,0.38,0.1,0.71,0.4,0.6,
稀释每股收益,0.01,-0.2,-0.09,-0.1,0,0.04,-0.02,-0.21,-0.12,0.16,0.04,0.09,--,--,0.61,0.38,--,--,--,--,
