报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31,
营业总收入(万元),81362,294529,209953,142190,75281,277695,189605,130125,63138,272005,189199,134535,79698,232324,169919,119543,66266,213651,150956,111215,63232,215215,163994,117802,66581,230027,169750,109030,64829,202374,154450,104985,56808,215444,155965,105562,59755,190783,136179,85855,41650,145846,106501,73616,134345,92768,112397,91923,
营业收入(万元),81362,294529,209953,142190,75281,277695,189605,130125,63138,272005,189199,134535,79698,232324,169919,119543,66266,213651,150956,111215,63232,215215,163994,117802,66581,230027,169750,109030,64829,202374,154450,104985,56808,215444,155965,105562,59755,190783,136179,85855,41650,145846,106501,73616,134345,92768,112397,91923,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业总成本(万元),55847,221718,154052,103224,53579,219344,146600,97853,45832,195887,136643,96160,54338,180092,128349,87181,46091,168271,115780,84324,45492,168111,126281,88407,48990,176381,128926,81945,48434,157116,117214,78126,42329,166162,120796,81383,46582,153514,109641,70535,34002,121944,88696,60320,114438,78487,92036,75101,
营业成本(万元),43010,164609,116181,78590,42364,162926,109693,74634,34229,147132,104539,74663,43363,135980,100162,68994,36510,128378,88399,65648,36155,133809,101970,71701,40012,141648,105014,65999,38911,124030,95161,63574,34444,136601,100499,67318,38609,130237,93855,60272,29302,106062,77014,52868,101170,69195,80867,66638,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业税金及附加(万元),1121,4191,3230,2229,1089,3672,1998,1455,638,2992,2035,1539,873,2416,1830,1386,896,2003,1576,1229,669,2154,1685,1343,841,2037,1527,949,638,308,213,146,70,342,179,123,65,277,146,103,25,101,62,45,94,54,58,50,
销售费用(万元),2704,10506,6586,4148,1881,8756,5320,3286,1502,8288,5102,3374,1676,6444,4291,2866,1326,6799,4173,2701,1473,7192,4216,2772,1446,8198,5330,3444,1792,7891,4952,3069,1720,7153,4216,2873,1585,6146,3279,2079,1195,4071,2538,1521,3824,2721,3100,2812,
管理费用(万元),9742,39088,26133,16831,8078,40629,29827,19044,9522,35078,23773,15437,8250,30584,19462,11911,6508,26517,18262,12298,6119,22302,15607,10516,5713,21110,15761,11103,6650,20147,15479,10554,5863,19680,15451,10686,6142,15560,11259,7437,3448,9524,7091,4763,6455,5608,5768,3705,
财务费用(万元),-872,1001,1113,638,197,577,421,62,78,-123,662,621,176,2624,2160,1560,852,3853,2900,1981,1076,2950,2247,1518,979,1638,1085,440,443,1317,1068,490,220,29,447,397,181,319,398,33,12,2466,1862,1198,2578,1729,2038,1166,
资产减值损失(万元),142,2323,810,788,-30,2783,-660,-627,-137,2519,530,527,--,2045,445,463,0,720,469,467,0,-297,556,558,-1,1751,209,11,--,3424,340,292,12,2355,4,-14,0,974,703,611,19,-279,129,-76,315,-820,206,729,
公允价值变动收益(万元),--,--,--,--,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,0,--,--,--,--,--,--,0,0,0,--,0,0,0,--,--,--,0,0,0,0,0,0,0,
投资收益(万元),1347,3486,2702,717,417,11407,11411,11257,11030,10021,8585,7758,4154,14720,9989,6380,2944,11174,6777,4317,844,6858,3157,1484,859,125,144,144,--,35,55,55,0,53,59,59,0,23,56,61,61,0,0,0,147,-26,-1,29,
对联营企业和合营企业的投资收益(万元),1347,2836,2052,67,417,505,509,355,132,10027,8542,7715,4154,14641,9898,6300,2944,11103,6706,4247,844,5783,3157,1484,859,-10,-8,-8,--,-12,8,8,0,-30,--,0,0,-13,--,--,--,0,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,
营业利润(万元),27219,78881,58603,39683,22119,69759,54415,43529,28337,86139,61141,46133,29513,66952,51560,38742,23119,56554,41953,31208,18583,53963,40870,30879,18450,53771,40968,27228,16394,45293,37290,26913,14478,49336,35228,24237,13173,37292,26594,15381,7710,23902,17805,13296,20054,14255,20359,16852,
营业外收入(万元),118,67,1725,1433,441,3293,3301,2350,1388,5636,5082,4323,4186,1835,1413,110,81,1468,811,167,138,999,198,102,34,1725,1069,1016,224,1058,851,452,150,2366,709,516,124,2746,1315,808,201,909,523,145,905,14,2,22,
