报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),31418,166044,126309,83318,34149,245550,195642,135873,63471,241190,169823,102829,42342,237055,152179,96745,38727,122850,88076,56685,24273,118426,88825,57617,23247,110621,81164,52829,22357,103921,77831,50385,20804,109989,80537,49748,21057,95484,65845,39132,16264,87258,66546,33974,13750,71115,51876,32460,12910,62117,42959,27804,12354,
营业收入(万元),31418,166044,126309,83318,34149,245550,195642,135873,63471,241190,169823,102829,42342,237055,152179,96745,38727,122850,88076,56685,24273,118426,88825,57617,23247,110621,81164,52829,22357,103921,77831,50385,20804,109989,80537,49748,21057,95484,65845,39132,16264,87258,66546,33974,13750,71115,51876,32460,12910,62117,42959,27804,12354,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),30611,162079,122403,81634,35070,242089,192010,134804,64343,233224,161591,98870,43718,227131,142718,91866,38000,113272,77175,49893,22532,101585,75619,49409,21081,95367,69993,45760,20203,94311,70684,46043,19493,95408,69059,42246,18261,79326,53666,32558,14603,77538,59722,30722,12921,60315,43651,27757,11511,54405,37400,24545,11147,
营业成本(万元),20218,115654,89939,60711,25131,191455,156897,111763,53535,183325,127505,76925,32348,179438,116190,73666,29695,79057,54678,35128,15104,72658,54736,35637,14284,69990,51621,33720,14529,70048,53427,34857,14533,74107,53235,31849,13354,58812,38959,23008,10098,59231,45994,23490,9614,48394,35417,22421,9099,44721,30427,19981,9164,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1927,8952,6405,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),413,1907,1296,832,337,2217,1611,1022,466,1956,1005,609,253,1504,901,544,236,959,703,439,194,938,708,443,175,903,669,415,178,707,403,278,106,498,358,236,80,572,423,245,101,525,383,198,62,321,248,165,55,190,131,80,29,
销售费用(万元),3154,14719,9876,6218,2875,16874,11966,7901,3839,18345,12344,7910,4351,15255,9065,5930,2954,11692,8214,5386,2627,10561,7325,4824,2250,9016,6367,4268,2028,8734,6322,4055,1762,8411,6529,4258,2162,7815,5473,3292,1402,6766,5126,2353,1152,4781,3425,2242,1011,4024,2651,1676,770,
管理费用(万元),3401,15567,11131,11413,5682,24656,17802,11704,5359,24392,18061,11994,5634,24255,13794,9373,4154,16539,11502,7573,3907,15064,10719,6922,3275,13006,9015,5900,2834,11701,8259,5326,2438,9858,6813,4310,2006,8720,6218,4223,2099,7391,5227,3131,1434,5580,4040,2678,1292,4588,3520,2286,1044,
财务费用(万元),915,3798,2489,1732,909,3671,2686,1627,647,3094,2297,1282,967,5045,2035,1844,800,3006,1733,1011,445,1724,1289,855,423,2369,1739,1186,581,2470,1753,1256,588,2171,1639,1051,532,2477,1872,1266,653,3093,2209,1303,561,1070,413,139,68,437,425,325,180,
资产减值损失(万元),5,1484,1267,728,136,3217,1047,786,498,2111,378,150,164,1635,734,508,161,2018,346,356,255,641,843,730,674,83,582,270,52,651,521,270,65,363,485,542,128,930,721,524,250,532,783,247,99,168,107,112,-14,446,244,197,-39,
公允价值变动收益(万元),--,518,--,--,--,7,--,--,--,609,--,--,--,793,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,--,0,
投资收益(万元),1570,2982,2441,1814,1032,3036,2379,2440,1725,11464,9145,8717,992,26230,27119,27837,1185,3756,770,747,993,1854,1657,1491,872,1998,10,-394,-106,11066,10737,2033,1082,25112,2979,2126,1294,5844,3719,2451,1322,4349,3439,2002,88,310,145,28,68,77,88,56,28,
对联营企业和合营企业的投资收益(万元),109,1391,959,357,-86,913,383,442,-100,153,569,158,-92,-1419,-649,--,-368,1293,-150,-52,194,1347,1208,1042,423,1629,-351,-755,-467,10724,10396,1691,793,24877,2745,1892,1060,5734,3610,2342,1213,4401,3651,1973,--,238,--,--,0,62,--,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2711,8805,7373,4230,396,7561,6012,3509,853,20039,17377,12676,-383,36947,36579,32716,1912,13335,11672,7539,2734,18694,14863,9698,3038,17252,11181,6675,2048,20676,17884,6375,2393,39692,14457,9629,4090,22002,15898,9025,2983,14070,10263,5253,917,11110,8370,4731,1467,7789,5647,3315,1235,
营业外收入(万元),49,75,349,231,106,105,1176,672,471,2773,1419,1159,215,5652,4187,254,10,1027,532,462,341,528,117,92,40,519,268,213,66,979,315,227,65,1018,859,359,96,1253,1089,84,24,143,73,68,57,667,88,65,47,103,99,74,69,
营业外支出(万元),19,462,1321,56,0,603,884,141,46,435,202,173,102,608,218,147,73,375,334,158,42,243,158,83,22,210,153,94,3,183,33,28,23,245,140,105,31,249,91,49,21,215,145,141,11,86,70,41,23,111,47,25,4,
非流动资产处置损失(万元),--,--,--,--,--,--,740,54,22,163,83,8,73,246,70,24,--,239,175,54,--,62,18,12,--,44,21,21,--,138,12,12,--,37,7,7,--,29,8,8,--,11,--,--,--,6,32,32,14,2,21,18,0,
利润总额(万元),2741,8418,6400,4405,502,7062,6304,4040,1279,22377,18594,13661,-270,41990,40548,32823,1849,13986,11870,7843,3034,18979,14822,9707,3057,17560,11296,6795,2111,21471,18166,6574,2435,40465,15176,9883,4154,23007,16895,9060,2987,13997,10192,5180,964,11691,8388,4755,1490,7781,5700,3365,1300,
所得税费用(万元),308,2091,1799,1164,293,3009,2209,1321,696,4847,4021,2951,462,9258,8211,6592,338,2583,2680,1800,484,3695,2904,1788,517,3008,2275,1381,430,4056,3473,972,292,2650,2162,1508,636,3856,3009,1548,572,2063,1586,632,239,2201,1369,765,190,1479,725,430,147,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2433,6327,4601,3241,210,4053,4094,2719,583,17529,14573,10710,-732,32733,32338,26231,1511,11402,9190,6043,2551,15284,11918,7919,2541,14552,9020,5414,1681,17415,14693,5601,2142,37815,13014,8375,3519,19151,13886,7512,2415,11935,8606,4548,725,9489,7019,3990,1300,6302,4975,2934,1153,
归属于母公司所有者的净利润(万元),2028,5233,3694,2847,277,2996,3536,2547,433,14833,13092,9953,-591,30587,30615,25170,1266,9577,7076,4674,1871,11530,8998,5966,1853,10866,6225,3632,1042,14317,12469,4112,1598,34577,10343,6693,2760,16008,11447,6203,2001,9825,7135,3867,379,7738,5809,3200,1008,5053,4130,2489,951,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),406,1094,907,394,-68,1057,559,172,150,2696,1480,757,-141,2146,1723,1061,246,1826,2115,1368,680,3755,2919,1954,687,3686,2795,1782,639,3099,2224,1490,544,3238,2671,1682,759,3143,2440,1309,414,2110,1472,682,345,1751,1210,790,291,1249,845,445,202,
基本每股收益,0.05,0.12,0.09,0.07,0.01,0.07,0.08,0.06,0.01,0.35,0.31,0.24,-0.01,0.73,0.81,0.6,0.04,0.3,0.22,0.14,0.06,0.36,0.28,0.18,0.06,0.34,0.2,0.12,0.03,0.46,0.4,0.13,0.05,1.12,0.33,0.3,0.13,0.74,0.53,0.46,0.15,0.73,0.53,0.29,0.03,0.58,0.43,0.24,0.08,0.44,0.31,0.25,0.1,
稀释每股收益,0.05,0.12,0.09,0.07,0.01,0.07,0.08,0.06,0.01,0.35,0.31,0.24,-0.01,0.73,0.81,0.6,0.04,0.3,0.22,0.14,0.06,0.36,0.28,0.18,0.06,0.34,0.2,0.12,0.03,0.45,0.4,0.13,0.05,1.1,0.33,0.3,0.12,0.72,0.52,0.46,0.15,0.73,0.53,0.29,0.03,0.58,0.43,0.24,0.08,0.44,0.31,0.25,0.1,
