报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),1563844,1204205,767178,288332,1168351,854467,513887,203282,631248,476930,291082,138615,631602,496467,339348,147681,590566,397314,194751,68852,428060,341261,223721,102954,411401,326333,198190,59894,290670,214476,131926,57050,218554,165304,114540,57357,156685,116116,65346,26925,152262,85297,51060,22087,157982,94437,41365,18152,81973,57589,37296,11179,
营业收入(万元),1563844,1204205,767178,288332,1168351,854467,513887,203282,631248,476930,291082,138615,631602,496467,339348,147681,590566,397314,194751,68852,428060,341261,223721,102954,411401,326333,198190,59894,290670,214476,131926,57050,218554,165304,114540,57357,156685,116116,65346,26925,152262,85297,51060,22087,157982,94437,41365,18152,81973,57589,37296,11179,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
营业总成本(万元),1498623,1151849,732026,271723,1125607,818468,490322,192039,602012,453816,276561,132172,598390,468256,319759,137788,550717,364408,172045,57109,376272,297569,192679,87867,356357,280579,167121,45875,230383,163655,95323,40578,159036,116706,82402,42050,109949,77400,41429,17582,113707,59593,33997,15050,117650,67523,28329,12662,58901,40398,25426,6881,
营业成本(万元),1464375,1129397,716408,263888,1101698,803619,480265,186879,582564,439337,266435,126740,579237,454220,310737,132761,533749,352001,164310,53121,361372,286433,185156,84078,342552,270320,160680,42672,212877,150827,86344,36409,144124,106303,75603,38179,97791,68622,35991,15014,99500,50339,27953,11868,101007,57339,22801,9735,47771,31375,19760,4939,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
营业税金及附加(万元),3435,2552,1895,830,2796,1582,969,459,963,777,625,373,2022,1241,687,306,2001,1455,1047,631,4036,3239,2293,1072,5662,4606,2937,1211,7793,5649,4100,1533,7089,5022,3538,1860,5403,3890,2103,901,5688,2645,1744,836,7172,3698,1314,607,2485,1814,1254,400,
销售费用(万元),14542,8684,6164,2631,8371,4135,2591,1200,4837,3188,1930,935,4058,2843,1778,858,3033,1984,1238,552,2454,1773,1178,599,2382,1632,1010,463,2401,1683,1072,424,2132,1280,874,587,2471,1665,1092,514,2910,2097,1357,642,3672,2565,1738,856,3253,2315,1268,613,
管理费用(万元),10998,7593,5021,2825,9082,6470,4441,2482,10194,7521,5152,2684,8679,6526,4571,2602,7280,5053,3130,1714,7266,5705,3749,1943,6897,4961,3042,1598,7136,5287,3645,2012,6105,4355,2520,1079,4952,3306,2177,1087,4699,3134,1987,983,4343,2700,1673,695,3755,2666,1631,719,
财务费用(万元),4555,3177,2077,993,2856,2058,1280,566,3316,2866,2309,1608,4236,3110,2009,1025,4632,3448,1916,536,632,235,21,-55,-540,-641,-542,-199,-320,-232,-148,-62,-680,-622,-369,-179,-592,-406,-186,-84,835,814,601,431,1514,1079,703,431,1048,1556,845,69,
资产减值损失(万元),718,446,462,557,804,605,775,453,138,128,109,-170,160,316,-24,235,23,467,403,554,511,184,282,230,-596,-299,-5,130,496,442,310,262,266,367,235,524,-76,322,251,151,74,564,355,290,-57,141,98,338,588,673,668,142,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
投资收益(万元),2463,1759,1386,652,1757,886,620,220,2096,1746,1441,446,2594,1654,714,104,1765,419,132,-6,1341,478,401,-24,385,20,-100,-26,526,199,113,-8,627,250,151,86,699,433,252,168,352,141,85,13,144,39,57,39,735,26,40,-43,
对联营企业和合营企业的投资收益(万元),35,-195,21,-85,165,-208,-109,-94,107,15,50,39,497,417,140,-8,435,133,70,-17,637,436,359,-24,291,-74,-194,-26,459,--,--,-8,510,226,151,86,627,361,226,141,352,141,85,13,144,39,57,39,116,26,40,-43,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,0,--,--,0,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
营业利润(万元),69070,54115,36549,17264,44426,36885,24186,11463,31332,24859,15962,6889,35806,29865,20302,9997,41614,33325,22838,11737,53129,44170,31442,15063,55428,45774,30969,13993,60813,51020,36716,16465,60144,48848,32289,15393,47435,39149,24169,9510,38907,25845,17149,7050,40476,26953,13093,5529,23807,17217,11910,4255,
营业外收入(万元),206,1226,1041,134,687,907,592,423,1776,1452,1045,187,2360,1630,970,421,3149,2089,543,301,1500,1103,895,225,4239,1856,1047,366,4185,3542,3075,2632,1606,391,259,152,1885,1828,1666,22,423,153,38,31,284,49,31,29,34,30,30,25,
营业外支出(万元),23,31,27,0,241,294,36,2,144,55,46,21,752,217,16,0,106,75,19,17,262,181,158,133,78,31,8,0,2494,2469,2476,2462,1816,318,29,3,2196,1754,1616,78,291,62,38,4,160,63,26,20,19,12,10,17,
非流动资产处置损失(万元),--,--,9,--,--,289,35,1,112,44,38,21,579,204,5,--,32,28,18,17,216,158,157,133,35,27,5,0,2468,2464,2472,2459,1765,316,28,0,1918,1580,1552,22,195,43,38,4,112,23,4,4,5,4,3,1,
利润总额(万元),69252,55310,37563,17397,44872,37497,24741,11883,32964,26256,16961,7055,37414,31278,21256,10418,44657,35340,23362,12020,54367,45091,32179,15155,59589,47598,32007,14359,62505,52093,37315,16634,59934,48922,32520,15542,47125,39223,24219,9454,39038,25935,17149,7076,40600,26939,13098,5537,23823,17236,11930,4264,
所得税费用(万元),18372,14571,9874,4645,12057,9941,6539,3161,8741,6891,4431,1852,9368,8156,5728,3024,10559,8931,6051,3093,12239,11317,8057,3867,13329,11575,7888,3648,12078,12972,9189,4069,12254,12205,8195,3893,12127,9663,6023,2353,9499,6543,4322,1826,12376,7680,3463,1443,5656,4208,2872,1097,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,--,0,--,
净利润(万元),50880,40739,27688,12752,32815,27557,18202,8722,24223,19364,12530,5203,28046,23121,15528,7394,34098,26409,17311,8927,42128,33775,24122,11288,46260,36023,24120,10710,50426,39121,28126,12566,47680,36717,24324,11649,34998,29560,18196,7101,29539,19393,12826,5251,28224,19259,9636,4095,18166,13028,9058,3166,
归属于母公司所有者的净利润(万元),50792,40826,27764,12850,33080,27789,18375,8821,24156,19289,12627,5341,28112,23264,15694,7516,34165,26548,17473,9114,42143,33672,24045,11251,46209,35837,23988,10665,50365,39013,28059,12552,47641,36654,24288,11628,34880,29523,18159,7084,29459,19325,12771,5228,28140,19200,9603,4090,18128,13010,9045,3161,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),88,-87,-76,-98,-265,-232,-173,-99,67,75,-97,-138,-66,-143,-165,-122,-67,-139,-161,-187,-15,103,77,37,51,186,132,45,61,108,67,13,39,63,37,21,118,36,37,17,80,68,55,22,84,59,32,5,38,18,12,6,
基本每股收益,0.39,0.31,0.21,0.1,0.25,0.21,0.14,0.07,0.19,0.15,0.1,0.04,0.22,0.18,0.12,0.06,0.26,0.2,0.13,0.07,0.32,0.26,0.18,0.09,0.35,0.28,0.18,0.08,0.39,0.3,0.22,0.13,0.47,0.37,0.24,0.12,0.35,0.29,0.18,0.07,0.29,0.19,0.13,0.06,0.36,0.25,0.12,0.07,0.3,0.22,0.15,0.07,
稀释每股收益,0.39,0.31,0.21,0.1,0.25,0.21,0.14,0.07,0.19,0.15,0.1,0.04,0.22,0.18,0.12,0.06,0.26,0.2,0.13,--,0.32,0.26,0.18,0.09,0.35,0.28,0.18,0.08,0.39,0.3,0.22,0.13,0.47,0.37,0.24,0.12,0.35,0.29,0.18,0.07,0.29,0.19,0.13,0.06,0.36,0.25,0.12,0.07,0.3,0.22,0.15,0.07,
