报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),22550,15811,4916,26330,17895,10840,3548,20751,13339,20181,20223,16151,16450,
营业收入(万元),22550,15811,4916,26330,17895,10840,3548,20751,13339,20181,20223,16151,16450,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),19076,13614,4614,22267,14916,9263,3228,18943,12176,17425,17637,13765,12362,
营业成本(万元),14304,10771,3435,16395,11183,7099,2292,12507,8313,12757,13166,9361,9400,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),140,126,73,152,80,55,60,138,88,143,148,184,375,
销售费用(万元),537,357,87,687,499,312,118,839,422,622,565,461,465,
管理费用(万元),2799,1704,746,3443,2345,1462,625,3141,2283,2741,2827,1991,1793,
财务费用(万元),930,515,239,425,506,341,145,930,612,364,210,6,-62,
资产减值损失(万元),366,140,34,1164,302,-6,-11,1388,457,798,721,1762,391,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,158,
投资收益(万元),--,--,--,--,--,--,--,83,83,-4,--,--,-174,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,83,83,-4,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),3473,2198,302,4063,2980,1578,319,1891,1246,2753,2586,2386,4073,
营业外收入(万元),683,641,622,1275,1228,1217,1012,86,58,259,478,450,117,
营业外支出(万元),0,--,--,34,32,32,32,0,0,15,3,15,2,
非流动资产处置损失(万元),0,--,--,34,32,32,--,0,0,1,--,--,1,
利润总额(万元),4156,2839,924,5303,4176,2763,1300,1977,1304,2996,3061,2821,4187,
所得税费用(万元),555,339,143,773,591,376,160,244,173,428,513,376,664,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3601,2500,781,4531,3584,2387,1140,1733,1131,2568,2548,2446,3523,
归属于母公司所有者的净利润(万元),3601,2500,781,4531,3584,2387,1140,1770,1155,2627,2495,2446,3520,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,-37,-24,-58,53,-1,3,
基本每股收益,0.18,0.12,0.04,0.29,0.23,0.15,0.07,0.11,0.07,0.17,0.16,0.27,0.39,
稀释每股收益,0.17,0.12,0.04,0.29,0.23,0.15,0.07,0.11,0.07,0.17,0.16,0.27,0.39,
