报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),15430,11590,5377,19242,9921,8683,2156,15487,12060,12018,8259,
营业收入(万元),15430,11590,5377,19242,9921,8683,2156,15487,12060,12018,8259,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),12843,9695,4087,15311,8772,7293,1676,11976,9069,8617,5856,
营业成本(万元),10366,8074,3367,12431,6749,5980,1153,9329,7130,7054,4703,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),172,127,66,218,150,141,53,109,108,107,77,
销售费用(万元),263,163,67,292,220,151,52,307,242,183,92,
管理费用(万元),2156,1324,625,2275,1695,1128,484,1929,1419,1062,927,
财务费用(万元),-142,-19,11,63,59,48,40,175,39,117,34,
资产减值损失(万元),27,26,-49,33,-100,-156,-107,128,131,95,23,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-21,-5,-1,-3,-3,-2,--,-0,--,0,74,
对联营企业和合营企业的投资收益(万元),-21,-5,--,-3,-3,-2,--,-0,--,--,74,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2566,1890,1289,3927,1146,1389,480,3510,2991,3401,2476,
营业外收入(万元),473,202,196,319,147,82,73,146,254,251,153,
营业外支出(万元),2,1,0,0,0,0,0,31,4,19,0,
非流动资产处置损失(万元),2,1,--,0,0,0,--,2,4,1,--,
利润总额(万元),3037,2090,1485,4245,1292,1471,553,3625,3241,3632,2629,
所得税费用(万元),460,324,237,666,189,193,56,562,408,165,382,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2577,1766,1248,3580,1104,1278,497,3062,2833,3467,2247,
归属于母公司所有者的净利润(万元),2656,1819,1248,3580,1104,1278,497,3062,2833,3468,2250,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-79,-53,--,--,--,--,--,--,--,-1,-2,
基本每股收益,0.28,0.2,0.21,0.6,0.14,0.21,0.08,0.51,0.47,0.58,--,
稀释每股收益,0.28,0.2,0.21,0.6,0.14,0.21,0.08,0.51,0.47,0.58,--,
