报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),63007,45763,27517,91451,57297,39906,23465,94971,57823,101263,77356,56393,
营业收入(万元),63007,45763,27517,91451,57297,39906,23465,94971,57823,101263,77356,56393,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),47928,35490,22357,69334,43821,30963,18777,74307,44890,78887,56583,43462,
营业成本(万元),43751,32610,21071,62523,39319,27925,17389,67674,40894,72537,51093,35198,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),480,347,208,731,403,280,99,1019,428,1020,826,676,
销售费用(万元),1066,779,335,1412,907,607,303,1415,896,1250,1046,744,
管理费用(万元),2903,1790,815,4375,2903,1918,914,3889,2662,3835,2929,5597,
财务费用(万元),-461,-173,-62,64,210,159,71,102,37,99,606,858,
资产减值损失(万元),188,137,-12,229,79,74,2,208,-27,146,82,388,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),1303,1290,391,7,7,7,--,12,12,4,32,10,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),17414,12332,5551,22123,13483,8950,4688,20676,12945,22380,20805,12941,
营业外收入(万元),736,725,964,2215,830,604,334,3277,2176,2989,3494,1048,
营业外支出(万元),91,58,5,113,109,2,--,15,13,76,77,300,
非流动资产处置损失(万元),--,5,--,3,--,0,--,3,--,67,66,294,
利润总额(万元),18059,12999,6510,24225,14205,9552,5022,23938,15108,25293,24223,13690,
所得税费用(万元),2732,1948,963,3889,2243,1574,505,3897,2359,3596,4014,2447,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),15327,11051,5546,20336,11961,7978,4518,20040,12749,21697,20209,11243,
归属于母公司所有者的净利润(万元),15327,11051,5546,20336,11961,7978,4518,20040,12749,21697,20209,11243,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.96,0.69,0.35,1.56,1,0.66,0.38,1.67,1.06,1.81,1.68,1.02,
稀释每股收益,0.96,0.69,0.35,1.56,1,0.66,0.38,1.67,1.06,1.81,1.68,1.02,
