报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),2145841,1629893,1078400,535620,2038175,1541629,1022691,507906,1363566,897282,561863,267953,1253701,1008367,712569,359091,1825685,1499916,1072347,553046,2583370,2041435,1454502,750542,3007240,2315453,1659331,846122,3756908,2906293,1939321,1015318,3028916,2459722,1606669,769567,2024554,736827,488095,221372,927589,707333,448233,183592,530165,382872,251478,120511,388447,283886,184299,86587,
营业收入(万元),2145841,1629893,1078400,535620,2038175,1541629,1022691,507906,1363566,897282,561863,267953,1253701,1008367,712569,359091,1825685,1499916,1072347,553046,2583370,2041435,1454502,750542,3007240,2315453,1659331,846122,3756908,2906293,1939321,1015318,3028916,2459722,1606669,769567,2024554,736827,488095,221372,927589,707333,448233,183592,530165,382872,251478,120511,388447,283886,184299,86587,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,--,
营业总成本(万元),2008740,1499182,981101,489638,1889854,1416957,939413,465788,1333702,884144,559292,265684,1451645,1039825,736723,364126,1857968,1491061,1069740,543179,2429008,1919950,1341520,678115,2712997,2064667,1453698,736588,3365525,2587399,1715404,907454,2705490,2201094,1431156,683077,1794669,628626,405911,171480,647222,453935,339210,143185,445214,316033,207663,96993,323575,236566,151040,69428,
营业成本(万元),1569834,1230127,803788,393083,1536103,1177767,778037,382357,1057971,700229,439261,209860,1101772,808209,573347,288063,1453919,1209258,855029,430200,1958796,1609341,1117667,545819,2164455,1654562,1167729,584743,2820707,2205171,1468459,785277,2252970,1892982,1229835,591626,1484821,517881,337659,132523,471632,358226,276218,111310,335994,238520,156951,74200,242209,183998,126046,53338,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,--,
研发费用(万元),12779,604,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,--,
营业税金及附加(万元),62580,48086,32063,15278,55454,42236,27444,12850,35588,16293,9319,4714,26055,19676,13675,6356,27900,21553,15162,7286,33891,24740,19868,9662,38403,28840,20113,10381,39314,30057,19694,9973,33755,25640,16936,9197,23281,10047,6970,3597,13007,10068,6259,2579,8498,6465,4287,207,5244,3531,2229,1049,
销售费用(万元),37129,31893,19315,9661,34925,26254,17981,8503,30276,18281,12782,5434,43762,26831,17772,7977,38642,27209,17515,8810,55038,38789,26809,13272,60424,44167,31938,15799,65166,42949,29273,13521,57742,33384,20318,8592,40711,14323,9486,4366,16903,11779,7168,3324,11932,9286,6575,3526,8262,5240,3734,1796,
管理费用(万元),210527,141121,93755,51847,188661,116813,79035,43760,141557,104939,68668,30377,193797,141187,103416,49197,241305,174906,135160,72034,317850,210019,153421,82363,364751,252398,176258,89576,362459,246582,156893,80529,321755,202293,128774,60599,238215,88961,55823,31003,118283,65692,46651,25235,83087,55377,34281,16183,64879,41365,17929,12786,
财务费用(万元),59773,43355,29122,15244,63863,46752,31468,16229,58746,40879,26677,14042,65153,40630,26723,16633,75509,50432,37047,17962,76192,54256,38748,18505,67087,55359,36738,18843,63977,44573,25316,9594,30007,17681,11074,5042,21364,2989,1517,1021,3850,2709,1635,918,3478,2947,2132,1012,2608,1764,1039,459,
资产减值损失(万元),56119,3995,3058,4526,10848,7135,5449,2089,9564,3523,2586,1256,21107,3292,1790,-4101,20693,7703,9827,6886,-12759,-17195,-14994,8494,17878,29341,20923,17244,13902,18067,15768,8560,9260,29114,24219,8021,-13723,-5576,-5544,-1030,23548,5460,1279,-179,2224,3437,3437,0,375,669,64,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,0,
投资收益(万元),14323,10188,5623,1899,7214,6490,4498,1616,-2436,1805,873,590,199745,21963,17488,5508,20920,4917,4864,311,6817,4724,4703,2387,5311,3099,3124,103,7904,2884,2021,--,-19549,136,136,63,50,-20,-20,--,11,11,13,10,-134,-132,--,0,0,0,--,0,
对联营企业和合营企业的投资收益(万元),13136,9001,5623,1899,7214,6490,4498,1616,3262,1805,873,9,20591,22216,17740,5508,17951,2144,2091,3,4068,2141,2122,126,--,2229,2254,98,4681,3690,2021,--,2202,--,--,--,5,-20,-20,--,-2,--,--,--,--,0,--,0,--,0,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,--,
营业利润(万元),174762,150324,110886,49238,176789,134414,89849,43734,27428,14943,3443,2860,1801,-9495,-6666,473,-11363,13772,7471,10178,161179,126180,117686,74814,299554,253885,208756,109637,399287,321777,225938,107864,303878,258764,175649,86553,229934,108182,82164,49892,280378,253409,109036,40417,84817,66706,43815,23518,64872,47320,33258,17159,
营业外收入(万元),1149,997,613,343,2020,6265,2152,2244,24531,7625,4712,1382,31541,16896,14540,2572,37138,9528,7056,4579,25100,14300,10597,2319,31949,12893,5109,2179,26815,10939,7799,3256,38800,4876,3082,1333,14616,2540,1294,719,5006,2592,1355,596,5362,3528,2230,964,1462,1049,653,296,
营业外支出(万元),30889,21703,17906,4419,25692,15414,7850,4278,14475,10159,7043,3345,17778,10860,7409,3420,32998,10531,3555,748,9939,6153,3696,1473,13488,3445,2007,582,8522,5153,2772,1201,10570,5605,3768,1612,19605,3634,2848,1213,8077,4488,2092,209,6122,1305,896,136,903,575,327,272,
非流动资产处置损失(万元),--,--,--,--,--,149,113,5,1044,470,423,42,1737,1062,480,122,1485,328,253,5,1882,197,32,7,2872,623,601,44,2595,112,70,8,2520,216,115,--,14117,477,464,--,309,285,22,--,4234,68,68,0,469,318,87,0,
利润总额(万元),145022,129618,93593,45162,153116,125265,84152,41701,37484,12409,1111,897,15564,-3459,465,-375,-7224,12769,10972,14009,176340,134327,124586,75661,318014,263333,211858,111234,417580,327563,230964,109920,332108,258036,174963,86273,224946,107087,80611,49398,277307,251513,108299,40804,84057,68929,45149,24346,65431,47794,33585,17184,
所得税费用(万元),40106,25828,23544,12267,44157,40681,27341,13066,21503,12401,7637,5373,-14777,14730,12599,3784,9141,17861,11933,7671,64099,54420,45789,25325,86538,73459,58916,25624,112859,85461,60195,26353,83395,65267,42723,20369,63701,30657,21851,12421,77679,64938,28208,10076,25505,22863,15044,7640,17045,15239,10362,5151,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,--,
净利润(万元),104916,103790,70049,32895,108959,84585,56811,28635,15981,7,-6526,-4476,30341,-18189,-12134,-4160,-16365,-5092,-961,6338,112242,79907,78797,50336,231477,189873,152942,85610,304721,242102,170769,83567,248713,192769,132240,65904,161245,76430,58759,36977,199627,186574,80091,30728,58552,46066,30106,16706,48386,32555,23223,12033,
归属于母公司所有者的净利润(万元),87202,84873,60516,28726,106434,84138,57055,28494,24398,8112,916,420,35181,169,639,501,2437,4079,5270,7375,118400,84081,79117,50768,225056,183481,143811,80621,304934,237167,166945,83446,239616,183818,125643,63118,160649,75594,58314,35949,196407,184453,80563,30106,57104,45012,29378,16277,48305,32555,23223,12033,
