报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),162779,105235,62751,29851,121786,87925,65176,32360,113082,77583,54873,26855,105716,79589,59090,26625,113640,80229,56997,26307,110370,83778,55689,25374,118906,90563,60415,26586,87225,64442,43098,20997,85192,57974,40956,22387,69447,46169,31411,16358,70586,51074,35774,17776,62660,49628,32674,15037,58039,45778,29222,12986,
营业收入(万元),162779,105235,62751,29851,121786,87925,65176,32360,113082,77583,54873,26855,105716,79589,59090,26625,113640,80229,56997,26307,110370,83778,55689,25374,118906,90563,60415,26586,87225,64442,43098,20997,85192,57974,40956,22387,69447,46169,31411,16358,70586,51074,35774,17776,62660,49628,32674,15037,58039,45778,29222,12986,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,--,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,--,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,--,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,--,--,0,--,--,
营业总成本(万元),150724,101004,59092,28487,114621,84178,62141,31073,109312,74993,52142,25880,102939,78149,57246,26108,111938,78974,55732,25910,108338,81624,54382,25072,115791,87937,58597,26264,89368,63946,42917,20798,85769,57270,40428,22109,68958,46417,31228,16204,70317,50226,34990,17421,85335,48452,31828,14497,56152,44362,27923,12520,
营业成本(万元),123311,81294,48426,22485,90573,65670,48954,24526,86208,59061,41259,20420,80308,61752,45507,20398,91595,63666,44817,20721,84392,63965,42786,19690,90572,69344,47452,20587,71518,52275,35099,16522,68477,46016,32380,17818,54285,35616,24043,12796,55874,39538,26843,13706,51165,38901,25441,11319,44903,35352,21348,9436,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,0,--,0,--,0,--,0,
