报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),141155,90204,34803,221740,210349,136620,57446,221959,68300,14488,5983,31765,27081,19188,8675,40904,25754,16695,6588,29905,8111,6430,3420,8700,4945,1993,0,1896,0,0,0,1524,959,319,0,1528,0,--,--,0,0,--,--,-263,-284,-305,42,
营业收入(万元),141155,90204,34803,221740,210349,136620,57446,221959,68300,14488,5983,31765,27081,19188,8675,40904,25754,16695,6588,29905,8111,6430,3420,8700,4945,1993,0,1896,0,0,0,1524,959,319,0,1528,0,--,--,0,0,--,--,-263,-284,-305,42,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
营业总成本(万元),152947,97303,37496,241820,204383,134195,55459,201941,63971,19197,8307,34350,23970,14946,5948,25132,14887,9628,4336,18806,8080,6393,3365,8641,4988,2019,30,2356,256,166,81,2717,1289,512,113,1617,202,145,75,1908,547,324,153,1330,64,119,267,
营业成本(万元),125607,80543,29887,195188,175700,115878,49123,171814,49981,11455,5033,20937,14988,9623,3582,15440,9483,6066,2272,10852,7731,6115,3227,8359,4805,1938,0,1885,--,0,0,1487,936,312,0,1373,--,--,--,--,0,--,--,-337,-338,-339,1,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
营业税金及附加(万元),671,609,393,1960,1840,1010,499,4669,1938,420,157,1106,760,598,102,1221,539,391,134,801,7,7,3,4,1,0,--,--,--,--,--,0,0,0,--,1,--,--,--,--,0,--,--,4,0,--,0,
销售费用(万元),4282,3020,1248,6906,4507,2676,1563,3798,1936,1144,319,1596,1124,949,622,1785,1190,794,832,1793,182,137,66,185,104,29,--,4,--,--,0,54,52,11,0,7,0,--,--,--,0,--,--,4,4,4,1,
管理费用(万元),10113,6918,3159,16321,10319,6668,2612,11361,6099,3703,1718,8409,5438,3087,1351,6121,3513,2168,1047,5608,168,115,46,312,208,141,56,460,316,204,101,591,427,276,153,421,340,243,75,553,352,227,110,1191,283,381,218,
财务费用(万元),12494,6277,3174,18720,13007,8929,2024,9189,4286,2468,1203,2211,1680,829,346,388,-82,-62,51,-244,-9,18,22,-159,-130,-90,-26,-100,-62,-41,-20,-120,-120,-80,-40,-160,-120,-80,0,61,184,85,43,143,115,73,46,
资产减值损失(万元),-219,-64,-365,2724,-990,-967,-362,1111,-269,7,-123,92,-18,-140,-55,178,243,270,--,-3,0,0,--,-61,-0,-0,--,106,3,3,0,705,-7,-7,--,-26,-18,-18,--,1293,11,11,--,325,0,--,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,98,-31,3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
