报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),42935,30286,14546,57809,44754,29739,12843,59717,63630,27379,50173,48665,49024,
营业收入(万元),42935,30286,14546,57809,44754,29739,12843,59717,63630,27379,50173,48665,49024,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),38564,26108,12385,48153,36758,24182,11256,50885,54450,22805,41692,41374,40518,
营业成本(万元),28437,19411,9387,36151,28433,18450,8444,40047,42615,18023,32911,32623,33159,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),539,547,197,701,229,183,80,332,262,141,303,178,152,
销售费用(万元),1086,700,383,1295,875,600,267,1295,1344,667,930,861,892,
管理费用(万元),7627,5026,2268,9760,6975,4546,2322,10328,9293,3710,7547,6969,6100,
财务费用(万元),865,313,163,-526,-178,-164,66,-1205,701,261,307,315,385,
资产减值损失(万元),11,111,-14,771,424,567,77,88,234,3,-306,428,-171,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,-26,-552,--,35,337,
投资收益(万元),-13,-136,-218,189,282,174,54,319,6,324,-0,193,375,
对联营企业和合营企业的投资收益(万元),--,-139,-218,189,--,174,54,106,-105,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4358,4042,1944,9845,8278,5731,1642,9150,9161,4346,8481,7519,9219,
营业外收入(万元),642,368,43,1321,816,526,247,1224,452,227,656,338,328,
营业外支出(万元),94,70,30,649,465,419,95,270,194,113,144,137,193,
非流动资产处置损失(万元),--,28,14,480,--,344,45,72,33,29,31,21,69,
利润总额(万元),4906,4340,1957,10517,8629,5838,1794,10105,9419,4461,8993,7720,9353,
所得税费用(万元),995,774,472,2005,2061,1446,407,1928,1569,734,1627,1284,1482,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),3910,3566,1485,8512,6568,4392,1387,8177,7849,3727,7366,6436,7871,
归属于母公司所有者的净利润(万元),3560,3283,1328,7884,6159,4058,1219,7702,7273,3445,6901,6061,6933,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),351,284,157,628,409,334,168,475,576,282,466,375,938,
基本每股收益,0.32,0.29,0.12,0.88,0.68,0.45,0.14,0.86,0.81,0.38,0.77,0.67,--,
稀释每股收益,0.32,0.29,0.12,0.88,0.68,0.45,0.14,0.86,0.81,0.38,0.77,0.67,--,
