报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),37062,22275,9570,41866,25384,17324,8652,50261,31828,21801,9116,54187,28577,19542,7806,41192,21366,15031,6451,37559,22326,15599,4700,33473,17788,11966,3292,24390,10166,16190,10945,9885,
营业收入(万元),37062,22275,9570,41866,25384,17324,8652,50261,31828,21801,9116,54187,28577,19542,7806,41192,21366,15031,6451,37559,22326,15599,4700,33473,17788,11966,3292,24390,10166,16190,10945,9885,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),38505,23248,9416,40991,24736,16115,8622,46561,29434,20664,8917,48537,26730,17995,7457,35582,19660,13564,6438,32173,20041,13708,4596,28170,15533,10079,3111,19803,8062,12374,9385,9067,
营业成本(万元),24882,15112,6943,29026,17297,11525,6010,34290,21262,14962,6502,37266,19555,12932,5258,26907,14044,9936,4685,24754,14671,9984,3284,22746,11811,7634,2204,15996,6251,10533,8314,8184,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),2989,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),367,209,77,465,319,206,101,495,210,153,52,312,137,103,49,201,87,76,30,321,205,169,53,471,263,164,61,503,222,206,151,56,
销售费用(万元),3341,1852,501,2533,1839,1200,587,2107,1551,1041,441,1924,1257,827,385,1601,1142,760,394,1344,945,615,270,1295,947,626,196,874,399,565,429,364,
管理费用(万元),5648,5457,1867,8280,5349,3523,1790,7657,5518,3723,2028,7250,4647,3056,1462,5664,3829,2388,1212,4980,3795,2749,1000,3436,2282,1472,571,2227,1023,1141,369,399,
财务费用(万元),398,210,75,214,108,3,-65,-317,-256,-114,-72,371,405,366,196,446,287,202,112,181,89,5,-9,-6,56,39,38,119,54,40,5,0,
