报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31,
营业总收入(万元),151889,569318,429067,292594,125858,526878,393529,280939,135633,623714,466258,302357,141326,704697,618371,333708,163704,565400,415491,275036,135882,534550,416901,295092,147438,505671,412286,271849,133148,456857,371645,230756,97721,290073,45108,255968,230328,
营业收入(万元),151704,568623,428556,292264,125703,526174,392987,280552,135437,622888,465652,301941,141134,704068,618037,333638,163704,565400,415491,275036,135882,534550,416901,295092,147438,505671,412286,271849,133148,456857,371645,230756,97721,290073,45108,255968,230328,
利息收入(万元),184,694,511,330,155,703,541,386,195,819,600,414,191,624,334,70,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,1,1,1,1,7,6,2,1,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业总成本(万元),149125,556824,414167,277588,120618,506974,374771,263554,128134,572754,414665,259023,123283,638255,554257,294462,148441,510358,368708,245296,123908,487203,377076,269312,137317,471180,382915,253569,127086,428045,345066,215352,93208,268634,43831,243885,220151,
营业成本(万元),128415,467478,354146,237969,102941,420567,310606,220639,106440,480305,349607,219689,104326,551243,481622,258007,130514,448192,324935,216079,108172,430822,343134,246291,125509,433522,354086,236167,116706,397242,318120,196668,82502,241277,37945,224265,202424,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
研发费用(万元),3834,17276,12198,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业税金及附加(万元),793,4157,3062,2032,954,4340,3198,2146,1023,3923,1349,968,334,707,312,193,50,465,324,289,67,149,117,82,30,309,222,208,22,140,72,56,21,101,6,35,48,
销售费用(万元),10035,37535,26585,17939,7845,45228,35327,24470,11889,49052,34418,21479,10577,46208,44022,22282,10648,36478,26840,18923,10275,37247,23748,15826,8133,26398,19954,11607,6943,21404,17389,12030,7458,14002,3588,10769,9243,
管理费用(万元),5308,21584,15327,17256,8265,33699,23767,15608,8421,40955,30733,18524,8980,39918,26419,15029,7305,29271,19419,11444,5620,23097,12743,8817,4424,14189,10658,6935,3432,9776,9644,6266,2978,12353,2129,8023,5683,
财务费用(万元),-48,1997,1289,838,386,1560,1317,801,150,-1128,-783,-754,-323,-2743,-2073,-1227,-285,-4096,-2865,-1431,-523,-4019,-2589,-1598,-911,-3248,-2079,-1347,-18,-582,-141,237,250,782,249,769,2236,
资产减值损失(万元),--,6797,1561,1554,227,1580,556,-111,212,-354,-659,-882,-611,2921,3954,179,209,49,54,-7,298,-93,-77,-106,130,10,74,23,--,65,-19,95,0,120,-86,23,517,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,-0,
投资收益(万元),1015,4929,4910,3615,2913,4842,4579,2887,1078,2793,981,1265,654,3335,1799,971,327,1601,431,205,143,1206,501,63,17,23,23,23,23,18,18,18,0,10,0,30,8,
对联营企业和合营企业的投资收益(万元),--,-1350,-485,-485,--,-1270,-1027,-848,--,-18,-168,-74,--,670,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
营业利润(万元),4203,21066,22519,19897,9212,29838,25033,20552,8577,53754,52574,44598,18698,69777,65914,40217,15591,56642,47214,29945,12116,48553,40326,25843,10138,34514,29394,18280,6085,28831,26597,15422,4513,21449,1277,12113,10184,
营业外收入(万元),319,1258,664,485,187,1624,2219,1910,804,6123,3740,1854,992,6178,1730,845,326,2269,1063,783,586,1262,1142,858,90,1582,1416,814,551,1307,832,222,149,328,55,398,286,
营业外支出(万元),17,1130,334,205,157,1291,323,123,68,690,290,59,15,385,196,65,8,557,159,39,28,574,491,377,5,408,357,314,2,323,87,26,4,60,50,42,255,
非流动资产处置损失(万元),--,--,--,--,--,--,200,83,46,256,42,33,2,126,106,63,8,472,135,23,18,211,161,86,--,67,--,43,--,235,--,--,0,8,0,0,0,
利润总额(万元),4505,21195,22849,20176,9242,30171,26929,22339,9313,59187,56024,46393,19674,75570,67447,40997,15908,58354,48118,30689,12674,49241,40977,26325,10224,35688,30453,18780,6633,29814,27342,15617,4657,21717,1282,12469,10216,
所得税费用(万元),563,2187,3050,2818,1585,3626,2889,1870,1257,8770,9610,8358,4615,13367,13590,8377,3115,8841,6803,4554,2403,9524,7453,4988,1975,6516,5846,3374,1273,5266,6619,3599,977,4135,209,1896,1514,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
净利润(万元),3942,19008,19800,17358,7657,26545,24040,20469,8056,50417,46414,38035,15060,62204,53857,32620,12793,49513,41315,26134,10271,39718,33524,21337,8249,29172,24607,15406,5360,24548,20723,12019,3680,17582,1073,10574,8702,
归属于母公司所有者的净利润(万元),4014,19187,19653,16840,7464,27113,23928,20436,7960,51253,46259,37763,15137,62019,54007,32707,12795,49522,41320,26138,10274,39718,33524,21337,8249,29172,24607,15406,5360,24548,20723,12019,3680,17582,1073,10574,8702,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,
少数股东损益(万元),-72,-178,147,518,193,-567,112,33,96,-836,155,272,-78,185,-150,-86,-1,-9,-5,-4,-3,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
基本每股收益,0.03,0.17,0.17,0.15,0.06,0.23,0.21,0.18,0.07,0.44,0.4,0.32,0.26,1.07,0.93,0.56,0.44,1.73,1.45,0.92,0.47,1.81,1.53,0.97,0.49,1.73,1.46,0.91,0.41,2.16,1.91,1.23,0.38,1.8,0.11,1.08,0.91,
稀释每股收益,0.03,0.17,0.17,0.15,0.06,0.23,0.21,0.18,0.07,0.44,0.4,0.32,0.26,1.07,0.93,0.56,0.44,1.73,1.45,0.92,0.47,1.81,1.53,0.97,0.49,1.73,1.46,0.91,0.41,2.16,1.91,1.23,0.38,1.8,0.11,1.08,0.91,
