报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),99692,62072,26041,7896,27535,19466,12707,5153,25864,18942,12291,5430,31865,25603,16761,7125,28117,21938,13976,5775,25672,20681,13690,5878,23870,18910,12838,5186,16606,10444,6637,2986,12381,9009,6312,10024,6074,9708,6507,
营业收入(万元),99692,62072,26041,7896,27535,19466,12707,5153,25864,18942,12291,5430,31865,25603,16761,7125,28117,21938,13976,5775,25672,20681,13690,5878,23870,18910,12838,5186,16606,10444,6637,2986,12381,9009,6312,10024,6074,9708,6507,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),84032,50342,21056,7032,22634,15544,10083,4067,18977,13393,9072,3885,25434,20922,14085,5859,23737,18016,11806,5092,21892,16668,11050,4929,19740,15277,10512,4246,13346,8237,5527,2553,8844,6107,4206,6610,4374,6995,5126,
营业成本(万元),56991,35426,14037,4080,14974,10542,6838,2751,12800,9168,5783,2569,16260,13939,9162,3742,14634,11605,7643,3327,14991,11892,7955,3540,14457,11452,7711,3185,10968,6723,4427,2002,6636,4736,3214,4911,3215,5306,3690,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
研发费用(万元),5528,1516,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业税金及附加(万元),681,343,225,114,451,262,145,59,431,235,149,80,370,267,176,64,291,232,131,44,190,155,102,45,206,160,103,18,94,56,36,5,13,0,0,3,3,4,1,
销售费用(万元),4376,2677,1574,755,2241,1676,1110,479,2129,1461,1087,473,3953,3334,2611,994,4555,3435,2300,959,3472,2304,1477,731,2478,1889,1397,530,1590,995,704,319,954,701,501,833,640,830,801,
管理费用(万元),13455,9032,4640,1792,4948,3140,2040,793,3613,2545,2028,787,5011,3518,2274,1144,4323,2963,1922,799,3814,2742,1810,793,2997,2138,1464,648,1617,1086,717,303,1100,640,457,762,499,752,598,
财务费用(万元),2745,1092,383,313,-44,-124,-80,-16,-59,-55,-19,-13,-213,-165,-145,-85,-675,-368,-263,-93,-817,-543,-454,-254,-590,-406,-259,-188,-922,-605,-359,-108,12,18,22,45,17,94,35,
资产减值损失(万元),256,255,197,-22,64,48,30,0,62,38,43,-11,53,29,8,0,609,149,72,56,243,118,159,72,192,44,95,53,-2,-18,2,32,129,12,12,56,0,10,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资收益(万元),1518,1590,1359,427,1726,1441,920,323,548,590,454,122,463,1773,251,51,114,-15,36,46,171,31,--,--,--,--,--,--,--,--,--,--,--,0,0,10,0,-58,0,
对联营企业和合营企业的投资收益(万元),978,892,724,157,604,799,--,--,-194,--,--,--,-94,--,--,--,-36,--,--,--,-3,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业利润(万元),17939,13761,6449,1309,7073,5783,3853,1409,7435,6139,3673,1667,6894,6454,2927,1317,4494,3908,2206,730,3951,4044,2641,949,4129,3633,2327,940,3259,2207,1111,433,3537,2902,2106,3425,1700,2654,1381,
营业外收入(万元),16,12,2,0,12,11,10,20,234,138,108,87,174,34,19,3,20,6,6,1,688,9,2,0,295,54,54,1,16,6,6,8,405,77,74,36,9,5,5,
营业外支出(万元),136,135,37,0,559,34,32,10,22,10,10,0,24,19,17,11,170,39,24,18,97,95,59,0,6,5,1,1,11,2,1,0,5,3,3,13,7,32,15,
非流动资产处置损失(万元),--,--,--,--,--,--,--,--,9,--,--,--,5,--,--,--,20,--,--,--,20,--,--,--,4,--,--,--,--,--,--,--,3,0,3,3,0,22,15,
利润总额(万元),17820,13638,6414,1309,6526,5760,3832,1419,7648,6267,3771,1754,7044,6469,2929,1310,4344,3875,2189,712,4541,3957,2583,949,4418,3682,2379,940,3264,2211,1115,441,3936,2975,2176,3448,1702,2627,1371,
所得税费用(万元),1827,2447,1023,289,898,841,605,217,1155,877,576,272,973,848,466,208,515,580,317,126,738,736,477,207,758,608,375,240,455,335,167,61,561,463,343,512,257,309,174,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
净利润(万元),15993,11192,5391,1020,5627,4919,3227,1202,6493,5391,3195,1482,6071,5621,2463,1102,3830,3294,1872,586,3804,3221,2106,742,3661,3075,2005,700,2809,1876,948,379,3375,2512,1833,2936,1444,2317,1197,
归属于母公司所有者的净利润(万元),16108,11237,5426,1088,5781,4972,3280,1220,6498,5392,3196,1483,5947,5509,2496,1095,4070,3347,1854,673,3973,3108,2002,758,3528,2887,1885,733,2750,1876,948,379,3375,2512,1833,2939,1444,2318,1198,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
少数股东损益(万元),-115,-45,-35,-68,-154,-54,-53,-18,-5,-2,-1,-1,124,112,-33,7,-240,-53,18,-87,-170,114,104,-16,133,188,119,-33,59,--,--,--,--,0,0,-3,0,-1,-1,
基本每股收益,0.35,0.25,0.13,0.03,0.14,0.12,0.08,0.03,0.15,0.13,0.08,0.04,0.14,0.13,0.06,0.04,0.13,0.11,0.06,0.03,0.2,0.15,0.1,0.04,0.18,0.14,0.09,0.05,0.21,0.18,0.07,0.06,0.68,0.5,0.37,0.65,0.33,1.41,2,
稀释每股收益,0.35,0.25,0.13,0.03,0.14,0.12,0.08,0.03,0.15,0.13,0.08,0.04,0.14,0.13,0.06,0.04,0.13,0.11,0.06,0.03,0.2,0.15,0.1,0.04,0.18,0.14,0.09,0.05,0.21,0.18,0.07,0.06,0.68,0,0.37,0.65,0,1.41,2,
