报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),218371,931505,646513,419714,194079,846482,611512,396888,193661,821093,613442,432014,202850,893549,683239,449014,230379,838128,639084,423200,202905,785917,586068,378936,184662,654727,493395,328197,165213,547831,393845,251287,138645,358572,264086,169296,71739,309165,227759,156733,79710,266853,197150,63780,30167,227613,81724,48874,19846,
营业收入(万元),218371,931505,646513,419714,194079,846482,611512,396888,193661,821093,613442,432014,202850,893549,683239,449014,230379,838128,639084,423200,202905,785917,586068,378936,184662,654727,493395,328197,165213,547831,393845,251287,138645,358572,264086,169296,71739,309165,227759,156733,79710,266853,197150,63780,30167,227613,81724,48874,19846,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,--,--,--,--,--,
营业总成本(万元),212304,897423,621150,401326,185245,812757,587197,379505,184928,783584,584282,412109,192732,863639,657395,429995,220890,808717,613919,405424,194663,759675,565618,365725,177139,629282,474062,314544,158291,522889,371279,235947,132539,342555,252404,161471,68000,303182,220981,152654,78052,261195,189763,59781,28561,216089,76714,45685,18715,
营业成本(万元),198441,834390,577989,372073,171207,745600,542640,349895,170273,716209,537951,379665,177241,791350,604619,394554,203004,739275,564893,371666,179331,697445,520286,334848,162939,572931,432248,286331,144149,464683,332019,206078,115954,288448,213357,137537,56693,255848,186684,129020,66152,224818,164462,52133,24540,185583,66389,38684,15539,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,--,--,0,
