报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
营业总收入(万元),11429,55525,37474,26144,13997,53035,36294,26567,17240,45263,30270,18306,7994,37842,24565,13795,4460,22287,13629,8610,2463,18255,10981,6304,2531,12555,8301,4975,1765,12899,8066,10338,6964,4233,
营业收入(万元),11429,55525,37474,26144,13997,53035,36294,26567,17240,45263,30270,18306,7994,37842,24565,13795,4460,22287,13629,8610,2463,18255,10981,6304,2531,12555,8301,4975,1765,12899,8066,10338,6964,4233,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),9771,85768,36385,23268,11576,87321,27370,17406,9753,34143,21816,14006,6634,30995,20105,11216,4477,19874,11938,7741,2933,16430,9324,5381,2374,10122,6221,3822,1620,8794,5458,6551,4376,2885,
营业成本(万元),4799,23350,15523,10886,5191,22952,13145,9204,5757,18313,12698,8084,3480,18659,13556,7687,3567,14649,8698,5679,2049,12416,7738,4266,1831,6653,3879,2260,780,5239,3239,4096,2415,1707,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),1539,6618,5548,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),56,183,129,90,30,335,169,121,62,345,170,141,94,428,226,147,39,168,104,68,29,227,146,111,36,531,460,280,99,765,487,616,402,216,
销售费用(万元),1219,9480,6906,3092,1923,5360,2565,741,254,2788,1036,701,359,1217,817,332,14,158,84,53,27,182,136,98,71,375,262,182,92,278,172,174,154,163,
管理费用(万元),1323,6644,4440,6711,3195,11864,8463,5294,2649,10252,6712,4839,2612,9307,4778,2529,786,3454,2368,1690,767,2664,1690,1145,521,2291,1712,1100,526,2013,1267,1463,1127,781,
财务费用(万元),781,3197,2716,1800,1094,3394,1160,590,283,292,278,0,100,95,90,145,79,-13,14,16,-16,-283,-548,-376,-55,-229,-196,-85,36,126,79,54,52,27,
资产减值损失(万元),55,36298,1124,689,141,43416,1868,1456,746,2153,921,241,-11,1290,638,375,-6,1459,670,235,76,1225,163,138,-30,501,104,85,88,372,214,148,227,-9,
公允价值变动收益(万元),--,11916,--,--,--,5225,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-182,23772,2797,-23,-205,9691,-508,-293,-189,676,-42,194,-99,202,63,-22,6,36,20,-2,--,--,--,--,--,--,20,--,--,1,0,--,--,--,
