报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-03-31,2008-12-31,2007-12-31,
营业总收入(万元),20613,128882,62117,38920,13771,120298,54024,33439,11240,96734,41849,25793,6736,65114,30236,18619,5474,54609,28524,17730,5097,40636,19336,10607,4168,22198,8821,4929,2069,12108,4375,2489,554,9574,3319,1897,166,7218,2477,58,5504,4237,
营业收入(万元),20613,128882,62117,38920,13771,120298,54024,33439,11240,96734,41849,25793,6736,65114,30236,18619,5474,54609,28524,17730,5097,40636,19336,10607,4168,22198,8821,4929,2069,12108,4375,2489,554,9574,3319,1897,166,7218,2477,58,5504,4237,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
营业总成本(万元),18400,121268,55415,33617,11807,105026,47434,28170,10502,84016,37404,22754,6847,56255,27553,16016,5311,43929,26409,16085,5090,34361,17011,8939,3903,15303,7282,3639,1860,7758,3119,1580,633,5003,2528,1473,412,3573,1997,263,2673,2624,
营业成本(万元),12916,91825,38391,23125,7838,78010,32463,18826,6251,61411,22712,14439,3706,39434,18985,11414,2996,30391,17321,10470,2831,24659,10407,4959,2261,9777,3113,1390,545,4578,1530,638,102,2872,1137,488,41,1462,679,17,1090,1415,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
研发费用(万元),847,4852,2927,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
营业税金及附加(万元),189,1373,667,444,179,1290,589,391,174,865,397,277,120,773,333,196,93,477,243,143,75,471,163,63,33,309,168,88,33,284,69,37,13,131,38,19,11,123,40,1,89,68,
销售费用(万元),1603,9011,5995,3594,1470,7934,4979,3056,1475,6800,4438,2943,1152,4983,3070,1784,813,3996,2573,1678,706,2964,1849,1155,385,1845,1166,748,205,1783,986,642,270,1246,717,466,140,769,375,73,474,379,
管理费用(万元),2906,7510,6295,5685,2703,14018,8591,5211,2421,13068,9610,4965,1712,10111,5371,3130,1367,8294,6090,4005,1440,6819,4797,3131,1433,4861,3486,2019,1247,2554,1213,732,308,1551,680,452,223,1277,841,176,1076,766,
财务费用(万元),-183,-1064,-6,-334,69,-605,20,-28,117,-139,-46,11,97,-998,-513,-707,52,-944,-421,-513,91,-1303,-500,-508,-107,-1985,-844,-713,-197,-1725,-763,-501,-41,-962,-123,-18,-4,-79,-12,-4,-56,-32,
资产减值损失(万元),123,7761,1146,1103,-453,4379,792,714,64,2011,292,118,60,1953,308,199,-10,1716,603,302,-53,752,296,139,-103,497,192,107,28,283,83,31,-21,164,79,65,--,21,74,0,-0,27,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
投资收益(万元),-94,-187,-428,-243,-190,1687,25,-164,-193,-853,-522,-248,-44,15,121,121,8,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
对联营企业和合营企业的投资收益(万元),--,-178,--,--,--,211,--,--,--,-116,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,0,0,0,
