报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),18559,118021,52881,31112,9293,78791,40429,26617,6047,53747,32263,26876,14872,40779,11123,10595,94,31933,19116,13927,
营业收入(万元),18559,118021,52881,31112,9293,78791,40429,26617,6047,53747,32263,26876,14872,40779,11123,10595,94,31933,19116,13927,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),15651,99654,40143,24560,8812,62914,30792,21429,4732,40161,23324,20313,10775,29989,9364,7667,1246,24402,12838,9067,
营业成本(万元),10056,61941,25328,14759,4421,45760,20530,14818,2814,34403,19113,16294,8780,21731,4992,4847,0,19016,9351,7092,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),170,472,366,255,120,240,171,53,2,135,68,65,23,78,25,1,0,144,569,734,
销售费用(万元),1028,3794,1994,1116,550,3329,2732,1559,691,2010,1695,1234,732,1386,996,560,340,1240,674,396,
管理费用(万元),2556,8665,6563,4127,2164,6585,5096,3247,1059,2558,1834,1231,546,1633,1127,763,360,1295,1155,839,
财务费用(万元),1839,2415,3033,1939,1166,4862,2489,1265,388,1462,1200,858,633,3171,2389,1496,711,2375,827,83,
资产减值损失(万元),2,22367,2860,2363,391,2138,-227,487,-222,-407,-585,630,61,1990,-164,-0,-164,331,262,-77,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-66,-4,16,16,15,190,6,8,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),-66,89,16,16,--,190,6,8,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2859,19300,12754,6568,497,16067,9643,5197,1315,13586,8939,6563,4097,10790,1759,2927,-1152,7531,6278,4860,
营业外收入(万元),4,483,1262,876,--,1862,1521,1457,5,1052,776,694,2,925,623,466,30,987,1273,506,
营业外支出(万元),0,1,3,3,3,21,19,18,16,56,31,22,0,106,18,13,0,24,14,13,
非流动资产处置损失(万元),--,--,0,0,--,10,--,10,--,6,--,--,--,--,--,--,--,1,1,2,
利润总额(万元),2862,19782,14013,7442,494,17908,11146,6635,1304,14582,9684,7235,4099,11610,2364,3381,-1122,8493,7537,5353,
所得税费用(万元),1094,598,2085,1366,-109,465,1688,1046,487,3357,2460,1792,1050,3038,585,923,3,2128,1925,1406,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),1768,19185,11928,6076,603,17442,9458,5590,817,11226,7224,5443,3049,8571,1779,2458,-1126,6365,5611,3947,
归属于母公司所有者的净利润(万元),2442,19259,12186,6008,912,17912,9894,5667,851,11235,7241,5446,3051,8578,1784,2462,-1123,6390,5654,3958,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-674,-75,-258,68,-309,-469,-437,-77,-33,-9,-17,-3,-2,-6,-5,-4,-2,-25,-43,-11,
基本每股收益,0.06,0.48,0.3,0.15,0.02,0.45,0.25,0.35,0.05,0.73,0.48,0.74,0.46,1.43,0.15,0.41,-0.19,1.06,0.94,0.66,
稀释每股收益,0.06,0.48,0.3,0.15,0.02,0.45,0.25,0.35,0.05,0.73,0.48,0.74,0.46,1.43,0.15,0.41,-0.19,1.06,0.94,0.66,
