报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),129484,82659,47748,192071,127162,74514,31515,106066,65361,34482,13145,50892,36576,23281,11939,57335,30146,19791,9378,41491,30935,20503,9355,41030,30858,19873,9213,36529,14670,4920,
营业收入(万元),129484,82659,47748,192071,127162,74514,31515,106066,65361,34482,13145,50892,36576,23281,11939,57335,30146,19791,9378,41491,30935,20503,9355,41030,30858,19873,9213,36529,14670,4920,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),107178,68699,38590,162009,104142,61173,26323,91684,55760,30601,11319,47754,33866,21196,10854,50926,26143,17180,8283,35461,26234,17351,8191,36184,26776,17258,8022,32014,12654,4862,
营业成本(万元),89161,56705,33046,127287,83775,48818,21103,68346,42219,22431,8680,35039,25291,16186,8415,41546,21798,14316,6825,29330,21815,14360,6708,28300,21116,13528,6293,25195,9860,3384,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),2766,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),595,334,118,1232,722,458,289,933,257,210,53,190,132,107,39,223,66,38,10,167,105,50,9,228,130,53,15,208,50,20,
销售费用(万元),6545,4144,1419,11796,7682,4531,1716,9338,5309,3304,866,4277,2170,1357,647,3058,1243,845,349,1943,1540,996,419,2087,1444,939,423,1991,624,330,
管理费用(万元),5613,5568,2486,14263,8897,5631,2448,11815,7797,4800,1757,7966,6229,3745,1765,5701,3290,2114,1087,4115,2859,1920,980,4058,2470,1556,754,3448,1999,911,
财务费用(万元),2583,1991,943,2887,2641,1366,523,683,367,11,-66,133,106,94,39,-154,-244,-147,-71,-231,-91,-27,9,1334,1375,1048,420,1201,108,50,
资产减值损失(万元),-85,-43,577,4543,423,369,244,568,-189,-156,29,150,-60,-294,-51,551,-10,14,83,137,6,52,65,177,240,135,117,-28,13,168,
公允价值变动收益(万元),-16,-16,-16,-99,-112,-80,--,112,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),-1,-23,3,378,61,88,-51,499,110,48,--,--,--,--,--,-38,--,--,--,--,--,--,--,--,--,--,--,-10,397,2,
对联营企业和合营企业的投资收益(万元),-298,-201,-80,-1,-139,-99,-86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,-8,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),22745,14230,9304,31893,23412,13759,5141,14992,9712,3929,1826,3138,2710,2085,1086,6371,4003,2611,1095,6030,4701,3152,1164,4846,4082,2615,1190,4504,2413,59,
营业外收入(万元),451,355,145,224,339,185,203,1940,1556,925,157,1753,1665,1629,885,1685,890,850,575,2285,1995,1614,447,1553,986,756,381,653,2033,1388,
营业外支出(万元),258,67,13,1973,506,379,76,879,110,68,19,245,138,91,29,1151,571,117,5,725,391,125,1,58,18,0,--,19,33,39,
非流动资产处置损失(万元),--,--,--,--,400,330,61,817,29,14,--,209,128,79,18,814,569,117,5,443,391,--,--,58,--,--,--,--,27,39,
利润总额(万元),22939,14518,9436,30145,23244,13565,5267,16054,11158,4785,1963,4646,4237,3623,1941,6906,4322,3344,1665,7589,6305,4642,1610,6342,5050,3371,1572,5139,4412,1408,
所得税费用(万元),3870,2581,1494,4613,3388,2221,611,1599,1208,518,161,433,377,392,113,613,268,217,94,704,549,471,123,405,350,249,139,522,491,205,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),19069,11936,7943,25531,19857,11344,4656,14455,9950,4267,1803,4213,3860,3232,1828,6293,4054,3127,1570,6885,5756,4171,1486,5937,4701,3122,1433,4617,3922,1203,
归属于母公司所有者的净利润(万元),14896,9079,6413,21302,16331,8788,3484,12751,8900,4336,1744,4332,3952,3293,1838,6325,4066,3135,1571,6889,5756,4171,1486,5937,4701,3122,1433,4617,3922,1198,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,483,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
少数股东损益(万元),4173,2857,1529,4229,3526,2556,1172,1704,1051,-69,59,-120,-92,-61,-9,-32,-12,-8,-1,-4,--,--,--,--,--,--,--,--,--,5,
基本每股收益,0.41,0.25,0.18,0.59,0.45,0.24,0.1,0.35,0.25,0.12,0.05,0.14,0.12,0.1,0.06,0.2,0.13,0.1,0.08,0.33,0.28,0.2,0.11,0.5,0.4,0.3,0.14,0.44,0.4,0.15,
稀释每股收益,0.41,0.25,0.18,0.59,0.45,0.24,0.1,0.35,0.25,0.12,0.05,0.14,0.12,0.1,0.06,0.2,0.13,0.1,0.08,0.33,0.28,0.2,0.11,0.5,0.4,0.3,--,0.44,0.4,0.15,
