报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),671943,465117,304545,623511,409217,260802,122799,469628,342238,230267,108661,382254,283127,193136,95768,416421,303020,213050,96410,423764,287752,201844,102052,363142,272367,187514,94771,380399,292558,203222,95176,344526,241149,162439,83102,289823,200156,121585,52321,331396,287072,193620,81754,174788,120970,81481,37383,160960,115559,77769,38780,
营业收入(万元),671943,465117,304545,623511,409217,260802,122799,469628,342238,230267,108661,382254,283127,193136,95768,416421,303020,213050,96410,423764,287752,201844,102052,363142,272367,187514,94771,380399,292558,203222,95176,344526,241149,162439,83102,289823,200156,121585,52321,331396,287072,193620,81754,174788,120970,81481,37383,160960,115559,77769,38780,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
营业总成本(万元),384967,228211,126060,420354,309792,196868,96670,328615,241605,167498,89287,341017,252886,173943,86377,315379,218915,146641,71701,320169,214086,151470,78096,249962,180670,120804,59381,249921,185757,129806,61480,212879,142586,95090,51704,169914,120743,78699,36389,167666,132814,92280,48844,164468,118163,80943,37500,156175,110220,72532,37018,
营业成本(万元),295374,164914,80897,308830,234144,148757,75029,256287,191404,133040,71418,278209,207630,141338,69151,249955,175560,119706,58407,262763,178652,126985,65175,204504,148872,99747,50958,201211,152109,108874,52400,165923,109786,70110,41619,130465,97211,63562,26598,116901,99574,70623,38466,138896,101009,69167,32057,135830,95931,63657,32363,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
研发费用(万元),31262,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,
营业税金及附加(万元),10611,7677,4434,9679,6177,4289,1873,7467,3417,2293,890,3986,2960,1812,994,4003,2736,1773,741,6042,2226,1288,1508,2900,2518,1769,997,3020,2812,1893,847,2518,1789,1211,789,2338,1391,917,403,3162,1942,1089,369,832,448,291,89,246,112,79,25,
销售费用(万元),19147,12344,6003,21139,16991,8547,4111,14942,10702,7440,3597,15714,11898,8803,3774,11536,7867,5621,3066,9791,6065,4028,1848,6529,4507,3220,1399,8549,6905,4392,2067,9650,6092,4080,1525,7175,3808,2108,1060,7289,5839,4088,2043,6059,4480,3183,1517,5989,4534,2809,1370,
管理费用(万元),26275,37935,18283,59832,39516,26984,13872,47797,34835,23293,11585,43010,30279,20156,10286,43416,29212,19085,9298,35997,23222,14698,8274,30813,24219,14838,7321,29856,20349,13311,6653,27242,19332,12644,4925,22274,14486,9040,5206,19134,9221,6814,3209,9774,6737,4487,2308,7144,5168,3159,1640,
财务费用(万元),2619,5289,11060,15115,11597,6986,1765,-439,-45,-188,1132,-92,-331,1564,2187,6014,3468,226,65,4633,3330,2875,1819,2648,858,1191,-587,6974,4020,437,-724,6879,4859,6658,2744,5595,3165,2945,2476,18666,13177,6676,2489,8015,5361,3878,1689,5687,3618,2056,1018,
