报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),397969,118724,1040368,901543,697775,301443,119515,98683,55116,33351,196736,141785,104524,42869,232981,166034,114302,48471,207220,131751,83059,35113,179167,121923,77426,30331,147313,78716,50641,24395,105197,68777,92222,88016,59118,
营业收入(万元),397969,118724,1040368,901543,697775,301443,119515,98683,55116,33351,196736,141785,104524,42869,232981,166034,114302,48471,207220,131751,83059,35113,179167,121923,77426,30331,147313,78716,50641,24395,105197,68777,92222,88016,59118,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业总成本(万元),393213,123233,1027694,878643,684700,295662,155324,106476,59431,34875,197205,137314,99708,40512,228516,160506,109836,45754,194272,124564,77881,33338,166344,113794,71132,27859,131052,72131,45554,22092,90550,60714,79023,76093,54361,
营业成本(万元),355425,102887,928140,817552,647117,279659,97984,79247,43276,27452,151962,107249,80029,33339,182043,130919,89964,38173,160611,101944,64036,28304,136293,94364,59362,22674,110219,60597,38655,18844,76367,51844,67007,67547,49525,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
营业税金及附加(万元),994,404,3621,2667,2193,838,2019,400,263,139,1583,668,464,128,1380,898,579,178,1260,695,414,90,674,4,2,1,341,139,137,59,642,384,702,177,170,
销售费用(万元),2853,1398,8975,6023,3537,2388,3977,2342,1352,724,2494,1464,987,465,3418,2271,1505,695,3128,2515,1405,620,3437,2799,1889,782,3063,2512,1426,629,2648,1847,1767,1450,868,
管理费用(万元),13620,6898,32138,22393,14723,6547,23283,14403,8985,3613,17247,13403,8622,3299,21119,14381,9621,4116,15532,11229,6531,2433,11683,8936,5603,2796,9028,6485,3999,1886,6223,4339,4985,3781,2833,
财务费用(万元),19848,11425,44676,29953,18894,8659,18309,13118,8631,4099,19020,13601,9002,3197,14827,10717,6369,2980,11308,8344,5584,2726,9402,6750,4144,1616,3754,2398,1337,675,2704,2096,2654,1997,1352,
资产减值损失(万元),472,221,10145,56,-1765,-2428,9752,-3034,-3077,-1151,4898,930,605,82,5729,1319,1799,-388,2432,-164,-88,-835,4854,941,131,-9,4646,--,--,--,1965,204,1909,1141,-388,
