报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),112124,79814,50133,22552,82158,55978,35911,15633,113661,84871,54541,23089,93593,68389,43430,18552,82981,58845,38902,16925,77176,59769,45227,20967,80499,57815,37920,16055,67115,48638,32989,15321,53898,39378,27283,12591,38136,26669,16655,7417,41720,33878,29757,18079,78497,55831,35674,17080,72455,55244,34259,14254,
营业收入(万元),112124,79814,50133,22552,82158,55978,35911,15633,113661,84871,54541,23089,93593,68389,43430,18552,82981,58845,38902,16925,77176,59769,45227,20967,80499,57815,37920,16055,67115,48638,32989,15321,53898,39378,27283,12591,38136,26669,16655,7417,41720,33878,29757,18079,78497,55831,35674,17080,72455,55244,34259,14254,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),110416,76366,48110,22040,84220,56963,37088,18104,105913,75104,47815,21531,89312,63325,42410,19261,80222,56075,37498,17336,84531,57916,42030,20099,82925,54116,35658,16423,67179,48832,33792,16622,57840,40669,30043,14861,45214,31922,20860,9990,55574,39727,32182,18521,75668,53575,35734,17436,72283,53819,33737,14556,
营业成本(万元),93988,67209,42139,19411,71045,48685,32131,15422,92114,65774,41889,18746,74977,53441,35671,16058,64785,44929,29992,13760,61171,46223,34341,16485,60660,42495,28392,12846,54463,39623,27448,13581,44558,32705,24172,12125,34490,24391,15214,7050,40190,32378,26936,15653,61738,43687,28979,14632,58466,43981,27065,12345,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1222,828,544,258,673,493,322,79,742,419,284,124,530,385,246,107,528,383,253,110,669,551,459,104,529,376,248,93,381,266,164,58,239,194,148,63,194,128,77,35,132,111,107,70,340,218,126,76,291,226,146,43,
销售费用(万元),536,313,188,65,761,475,379,227,1073,695,426,186,987,594,388,185,923,572,361,164,906,478,305,148,709,428,251,96,553,359,247,102,469,295,209,74,447,290,170,77,433,267,196,74,349,245,134,62,351,195,136,65,
管理费用(万元),7675,4773,2997,1170,6475,3805,2463,1214,6438,4181,2488,1115,6328,3798,2557,1158,6164,4093,2780,1323,5733,4763,2959,1409,6900,4391,2675,1118,5960,3880,2683,1039,5286,2851,2225,681,5285,3066,1943,794,4699,2761,2026,967,6666,4441,2966,1394,6677,4467,2628,904,
财务费用(万元),4356,3445,2252,1118,4746,3591,2430,1159,5501,4007,2681,1302,6356,5066,3509,1746,7868,6135,4100,1968,7939,5874,3900,1914,8937,6347,3978,2043,5994,4790,3373,1635,5517,4065,2631,1265,5107,4139,2850,1348,6138,4464,3064,1291,5178,3825,2245,1103,4710,3527,2336,1198,
资产减值损失(万元),2639,-202,-10,19,519,-87,-636,4,44,28,46,58,134,41,40,7,-46,-38,11,11,8112,28,66,38,5190,80,114,228,-172,-87,-124,207,1771,560,659,653,-310,-91,606,687,3982,-255,-147,467,1397,1158,1283,169,1788,1423,1425,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
投资收益(万元),10541,7747,6403,3127,9268,7490,5482,2490,8533,7249,5509,2941,9890,7578,6614,2814,10509,7409,5747,2285,3611,2304,2529,1381,8932,6270,4235,1439,13554,7529,3845,1107,15922,9457,5924,2387,342,-5193,-4056,-1994,-3963,707,2778,1145,11299,6308,5219,899,10967,6518,4566,857,
对联营企业和合营企业的投资收益(万元),10442,7747,6403,3127,8882,7086,5152,2490,8364,7080,5509,2941,9755,7443,6614,2814,10328,7228,5566,2285,3377,2070,2295,1381,8488,5876,3841,1347,13289,7264,3579,1107,12247,6864,3798,727,-16,-5183,-4056,-1994,-4001,670,2741,1145,10641,6133,5162,0,9932,6518,4566,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),12585,11481,8607,3730,7566,6775,4485,18,16281,17016,12235,4499,14172,12642,7633,2105,13268,10179,7151,1875,-3743,4157,5725,2250,6505,9969,6497,1070,13490,7335,3042,-194,11979,8166,3164,117,-6736,-10447,-8261,-4568,-17817,-5142,353,703,14128,8564,5158,543,11139,7943,5088,555,
营业外收入(万元),1177,252,252,0,852,191,189,90,2555,1609,1454,167,349,266,181,87,4085,3676,192,83,3654,361,213,105,1193,753,280,43,1918,1619,404,359,2885,696,473,2,2925,1473,67,21,9,4,3,2,209,205,47,1,43,15,15,12,
营业外支出(万元),2975,158,149,71,586,384,53,44,1077,722,138,64,1477,38,23,14,1375,419,363,155,17902,16212,11169,4,532,55,34,34,235,58,32,6,68,68,19,--,711,289,209,198,16362,10411,10255,--,142,62,26,2,658,43,5,5,
非流动资产处置损失(万元),--,--,--,--,57,15,15,15,896,700,118,51,1306,23,7,0,222,221,203,154,5027,5031,39,4,135,49,33,34,123,58,32,6,42,42,--,--,171,--,--,--,15516,10115,--,--,96,--,0,0,633,--,0,0,
利润总额(万元),10787,11575,8710,3659,7833,6582,4621,65,17759,17902,13552,4601,13044,12870,7791,2179,15978,13436,6979,1803,-17991,-11695,-5230,2350,7166,10667,6743,1079,15173,8896,3414,160,14796,8794,3619,119,-4521,-9263,-8403,-4745,-34170,-15549,-9899,706,14195,8707,5179,541,10523,7916,5098,563,
所得税费用(万元),616,893,649,140,9,334,371,-15,1911,1754,1309,290,667,1021,361,-7,795,1,-0,-7,-1308,-200,-199,-6,508,-20,-22,-34,2413,-2,7,-54,445,-165,-165,-98,1250,-799,-700,-451,-3828,176,49,33,1080,564,139,78,572,441,241,75,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),10170,10682,8060,3520,7824,6248,4250,79,15848,16148,12243,4311,12377,11848,7430,2185,15182,13435,6980,1810,-16683,-11495,-5031,2356,6659,10687,6765,1113,12760,8898,3407,214,14351,8959,3784,217,-5771,-8464,-7703,-4294,-30342,-15724,-9949,672,13115,8143,5040,464,9951,7474,4857,487,
归属于母公司所有者的净利润(万元),10285,10984,8299,3690,8002,5933,3760,253,16409,16424,12366,4374,12665,12118,7682,2348,15613,13760,7214,1961,-16208,-11119,-4803,2507,7063,10731,6837,1149,12810,8905,3404,210,14351,8960,3784,217,-5782,-8464,-7703,-4294,-30333,-15724,-9948,672,13118,8148,5043,465,9964,7480,4861,490,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-115,-301,-239,-171,-178,316,490,-174,-561,-276,-123,-63,-288,-269,-252,-162,-431,-325,-235,-151,-475,-376,-228,-151,-405,-44,-73,-36,-50,-7,3,3,0,-0,-0,-0,10,--,--,--,-9,-1,-1,0,-4,-4,-3,-2,-13,-6,-4,-2,
基本每股收益,0.2,0.22,0.17,0.07,0.16,0.12,0.08,0.01,0.33,0.33,0.25,0.09,0.25,0.24,0.15,0.05,0.31,0.27,0.14,0.04,-0.32,-0.22,-0.1,0.05,0.14,0.21,0.14,0.02,0.25,0.18,0.07,0,0.28,0.18,0.08,0,-0.11,-0.17,-0.15,-0.09,-0.6,-0.31,-0.2,0.01,0.26,0.16,0.1,0.01,0.2,0.15,0.1,0.01,
