报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),2385817,1804114,1044896,473015,2212693,1536456,973289,453558,1659121,1128165,726628,351821,1524009,1076724,714230,347227,1556840,1126954,703516,321994,1391020,985105,660589,352385,1350843,924034,597062,278801,1363206,962390,608392,287582,1173296,748823,479904,220815,811749,500313,307858,111021,952030,717847,431743,183578,673681,412779,244330,93349,481335,219970,106867,52952,
营业收入(万元),2385817,1804114,1044896,473015,2212693,1536456,973289,453558,1659121,1128165,726628,351821,1524009,1076724,714230,347227,1556840,1126954,703516,321994,1391020,985105,660589,352385,1350843,924034,597062,278801,1363206,962390,608392,287582,1173296,748823,479904,220815,811749,500313,307858,111021,952030,717847,431743,183578,673681,412779,244330,93349,481335,219970,106867,52952,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),2228243,1700742,979941,428853,2072322,1455397,922858,428510,1594182,1078393,699408,338833,1497513,1027400,685564,327280,1488862,1081677,676132,301712,1303204,916881,619201,333823,1270604,863318,550921,257390,1197784,824075,515341,243066,1034200,659116,421031,195388,760691,484824,302765,107156,874260,608183,364716,161194,604662,373568,222341,82337,446865,205487,97221,44175,
营业成本(万元),1676553,1309602,744588,310284,1612250,1123082,716518,327858,1158913,789869,507404,248303,1117889,747951,500372,235474,1097844,771799,486451,214387,986060,690488,480015,259027,964571,674917,430322,198976,910322,638962,401877,188388,787627,513499,336048,153432,599815,393493,244778,82972,633705,441611,259674,113647,464047,282174,162806,54551,334157,154611,73292,29942,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,0,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,
