报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),381641,2821170,1726357,1112985,466575,1733636,786865,464129,216963,690132,426168,288206,158169,465021,230719,144660,59795,214340,118749,90997,57740,93190,53758,25504,19130,77894,57859,36136,20776,10443,6263,2682,1083,7835,5396,2928,1357,6204,5065,3411,2584,20522,17574,12534,6454,22814,16687,11075,5987,23161,15590,10311,6377,
营业收入(万元),381641,2821170,1726357,1112985,466575,1733636,786865,464129,216963,690132,426168,288206,158169,465021,230719,144660,59795,214340,118749,90997,57740,93190,53758,25504,19130,77894,57859,36136,20776,10443,6263,2682,1083,7835,5396,2928,1357,6204,5065,3411,2584,20522,17574,12534,6454,22814,16687,11075,5987,23161,15590,10311,6377,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,
营业总成本(万元),337365,2581778,1569738,1008824,416850,1547227,676598,392500,177613,572582,347794,232503,125058,358115,180248,111381,47111,149934,79703,55660,32632,53299,32978,16684,8964,47595,35078,23926,14103,8956,6478,3680,1754,8749,6878,4121,2006,9446,6284,3934,2569,20005,17081,12105,6192,20930,16330,10929,5970,24466,17278,11230,6397,
营业成本(万元),286638,2320408,1402613,902199,370104,1372397,593736,333888,149256,482160,288345,193831,105240,280035,130832,80597,33895,117950,61017,43307,26068,40980,25953,10859,6463,37977,27992,19328,11749,6774,4813,2965,1199,7488,5510,3324,1606,6255,4759,2933,2126,17536,15136,10897,5590,19670,14393,9631,5279,20590,13266,8690,5018,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,
研发费用(万元),9678,57209,32556,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,0,0,0,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,--,
