报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),288936,185135,87614,327414,242658,155855,73826,292130,262973,62348,227009,196935,132476,
营业收入(万元),288936,185135,87614,327414,242658,155855,73826,292130,262973,62348,227009,196935,132476,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),241346,154875,72539,274343,203858,131117,62272,252191,232455,53189,200778,177732,125836,
营业成本(万元),186576,119180,57241,223175,167140,107711,51505,208601,192377,42962,164483,146362,109713,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),3248,2098,1048,3232,2014,1382,707,2361,2266,615,1857,1811,957,
销售费用(万元),33114,21547,8371,26550,19894,13382,5582,25161,24166,6562,22058,18163,6605,
管理费用(万元),18299,11684,5786,20020,13978,8666,4437,15604,13231,2875,11889,11495,8412,
财务费用(万元),74,140,111,270,98,-69,36,-58,84,77,203,-147,-129,
资产减值损失(万元),34,226,-19,1096,735,45,4,522,330,98,289,48,277,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),325,-65,-130,-2236,-2205,-1015,-440,-1256,-1210,-393,-865,--,--,
对联营企业和合营企业的投资收益(万元),325,-65,-130,-2236,--,-1015,-440,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),47915,30195,14945,50836,36595,23723,11114,38683,29308,8766,25366,19203,6640,
营业外收入(万元),1882,1432,345,1913,1610,943,233,2003,2635,962,1225,1400,489,
营业外支出(万元),169,23,9,1059,845,88,14,260,64,2,199,141,18,
非流动资产处置损失(万元),28,12,6,127,77,46,2,106,12,1,77,3,0,
利润总额(万元),49628,31604,15282,51689,37360,24578,11333,40426,31879,9727,26392,20462,7111,
所得税费用(万元),12108,7932,3811,13659,10083,6380,3000,10344,8245,2605,7111,5279,3246,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),37520,23671,11470,38030,27277,18197,8333,30082,23634,7122,19282,15183,3866,
归属于母公司所有者的净利润(万元),37758,23775,11470,38030,27277,18197,8333,30082,23634,7122,19282,15183,3866,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-237,-104,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.96,0.62,0.32,1.06,0.76,0.51,0.23,0.84,0.66,0.2,0.54,0.42,0.14,
稀释每股收益,0.96,0.62,0.32,1.06,0.76,0.51,0.23,0.84,0.66,0.2,0.54,0.42,0.14,
