报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),100736,74690,54794,25077,48935,33543,22190,6974,187116,139499,82836,36704,279091,212783,154824,100752,662346,467439,302154,143273,847401,682452,498284,245006,713918,529809,364563,168132,875606,674026,429155,194481,659042,453614,280448,138433,436728,301301,182595,81130,532887,452483,290790,130650,332028,215271,50874,23381,177428,125731,37442,16700,
营业收入(万元),100736,74690,54794,25077,48935,33543,22190,6974,187116,139499,82836,36704,279091,212783,154824,100752,662346,467439,302154,143273,847401,682452,498284,245006,713918,529809,364563,168132,875606,674026,429155,194481,659042,453614,280448,138433,436728,301301,182595,81130,532887,452483,290790,130650,332028,215271,50874,23381,177428,125731,37442,16700,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,
营业总成本(万元),98686,72764,53230,25002,48235,33010,21979,6925,367648,291155,132061,59770,646102,314747,221421,130375,798483,541792,354102,163649,906100,713870,533241,260276,852008,584615,400966,185658,866356,665052,423106,190880,631631,442878,273183,134587,425198,303062,194088,91769,517939,414371,262098,117282,304906,197799,48638,22648,163275,116973,35879,16295,
营业成本(万元),96192,71060,52089,24411,46902,32222,21424,6620,190443,145854,90719,40295,313114,231667,165146,101462,638265,447985,290972,133962,771154,619716,459913,227043,715687,490202,336936,155845,760588,592548,375833,170996,569590,404527,248953,122192,381189,268147,170707,80821,462218,373966,236132,104882,274189,180966,43756,20317,147001,105847,31570,14086,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,
营业税金及附加(万元),116,110,85,38,66,51,48,2,1666,558,512,202,2293,1282,794,318,1763,1283,851,319,3123,1674,1009,663,1562,1133,831,238,2533,1982,1553,454,1476,576,365,107,827,460,403,237,2360,2318,1810,1119,1069,602,209,95,312,233,128,49,
销售费用(万元),238,160,106,53,84,--,--,--,12195,9405,5776,3078,20820,16009,11521,5129,29689,22531,15090,7594,34116,23168,16748,6819,23044,22454,13517,6703,25456,17099,10916,4480,14837,10058,6756,3552,13577,9714,6324,2976,12532,9899,6190,3023,9325,5841,1946,872,4581,3164,1599,796,
管理费用(万元),2167,1489,994,533,1211,753,442,215,28438,21233,14221,7047,37160,24482,16746,8406,37745,23955,14958,7579,35371,22586,20573,9957,33375,26492,17795,8569,26018,19334,12616,6167,20037,13558,8438,4081,15246,10948,7111,3034,14270,9515,6134,2564,11289,5739,1889,951,6795,4596,2061,1084,
财务费用(万元),-55,-55,-44,-31,-107,-69,12,35,41166,35038,19316,9148,61630,41307,27214,15060,66999,46039,32231,14195,63993,46726,34997,15795,69158,44334,31887,14303,51042,34090,22188,8784,24922,14159,8672,4656,18376,13793,9543,4700,21736,18673,11833,5694,7590,4650,837,412,4521,3133,520,280,
资产减值损失(万元),26,--,--,--,79,53,53,53,93740,79067,1517,--,211086,--,--,--,24021,-0,-0,-0,-1655,--,--,--,9181,--,--,--,718,--,--,--,769,--,--,--,-4017,0,--,--,4823,--,--,--,1444,0,--,0,64,0,--,0,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
投资收益(万元),518,399,311,60,98,--,--,--,22965,-15,-15,--,-12,5648,5648,--,772,3259,3079,1052,30959,22634,--,--,27,--,--,--,14,--,--,--,28,--,--,--,55,29,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,-15,-15,-15,--,-12,--,--,--,89,--,--,--,31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,--,0,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,0,0,--,--,
