报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),12984,62989,44785,28834,11606,51542,36478,22777,10033,54887,39038,24372,9605,49641,35438,23435,8853,43717,38722,34824,
营业收入(万元),12984,62989,44785,28834,11606,51542,36478,22777,10033,54887,39038,24372,9605,49641,35438,23435,8853,43717,38722,34824,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),12491,56595,39596,24921,10190,44046,30894,19506,8652,46279,32500,20813,8066,41016,28415,19071,7210,36049,32149,28943,
营业成本(万元),8696,41480,29113,18270,7387,32265,23095,14473,6256,36540,26048,16410,6075,31755,22375,15015,5375,27735,25002,23628,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),79,731,428,295,103,583,351,249,134,503,373,251,103,493,317,235,121,468,369,360,
销售费用(万元),1191,5338,3690,2402,974,4681,2967,1888,857,3682,2385,1509,680,3045,1908,1345,559,2777,2694,1834,
管理费用(万元),2113,8127,5759,3650,1689,7124,4798,3097,1449,6236,4216,2783,1291,5183,3488,2312,1086,4547,3622,2931,
财务费用(万元),422,782,573,292,35,-701,-331,-196,-29,-785,-535,-129,-82,421,261,140,61,568,299,214,
资产减值损失(万元),-10,136,33,12,2,95,13,-4,-15,102,14,-10,-2,119,67,25,7,-47,164,-23,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,69,50,73,28,-69,-66,-87,-49,--,--,--,
投资收益(万元),174,743,752,515,256,1029,778,532,284,1060,778,391,55,59,11,-12,-8,--,--,--,
对联营企业和合营企业的投资收益(万元),-65,-242,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),666,7234,5942,4427,1672,8525,6362,3803,1665,9737,7366,4024,1622,8615,6968,4265,1587,7668,6573,5880,
营业外收入(万元),35,173,311,242,53,1045,786,284,16,392,232,230,0,114,74,14,1,157,237,18,
营业外支出(万元),4,134,162,24,2,49,32,18,14,70,34,23,0,17,13,13,1,29,7,4,
非流动资产处置损失(万元),--,--,--,--,--,31,--,--,--,17,--,8,--,3,--,2,--,16,3,1,
利润总额(万元),697,7273,6091,4645,1723,9521,7116,4069,1668,10059,7564,4231,1622,8711,7028,4266,1587,7796,6803,5895,
所得税费用(万元),271,1247,1108,815,310,1655,1107,556,254,927,564,-79,267,1930,1629,833,371,1446,1277,960,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),426,6026,4983,3829,1412,7866,6009,3514,1413,9132,7000,4310,1355,6781,5399,3434,1215,6350,5526,4935,
归属于母公司所有者的净利润(万元),616,6456,5241,3976,1485,7925,6040,3533,1413,9132,7000,4310,1355,6782,5400,3434,1216,6359,5561,4792,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-191,-429,-258,-146,-73,-59,-32,-20,-0,-0,-0,-0,-0,-1,-0,-0,-0,-8,-35,143,
基本每股收益,0.03,0.32,0.26,0.2,0.07,0.4,0.3,0.18,0.07,0.48,0.36,0.47,0.16,0.9,0.72,0.46,0.16,0.85,0.74,0.64,
稀释每股收益,0.03,0.32,0.26,0.2,0.07,0.4,0.3,0.18,0.07,0.48,0.36,0.47,0.16,0.9,0.72,0.46,0.16,0.85,0.74,0.64,
