报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),26437,17977,7448,39397,27190,16228,7791,32163,22864,31372,27253,19280,9682,
营业收入(万元),26437,17977,7448,39397,27190,16228,7791,32163,22864,31372,27253,19280,9682,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),24506,16539,6765,34484,23493,13863,6595,26874,19666,25420,22467,15671,7900,
营业成本(万元),18913,12781,5482,27153,18145,10411,5031,20198,14128,19666,17351,11929,5770,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),185,136,33,222,153,91,32,221,174,242,204,161,81,
销售费用(万元),1673,1117,432,2941,2138,1432,674,2698,1925,2372,1982,1784,767,
管理费用(万元),2766,1847,684,3264,2197,1458,614,2896,2062,2353,2268,1511,1065,
财务费用(万元),166,96,47,284,224,137,65,277,209,256,163,44,-4,
资产减值损失(万元),804,562,88,619,637,335,180,584,1168,532,500,241,221,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),376,258,119,35,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),2728,2017,801,4948,3697,2365,1196,5289,3198,5952,4786,3609,1782,
营业外收入(万元),693,455,202,1330,942,597,108,1756,1316,1797,1259,120,76,
营业外支出(万元),--,--,--,0,0,0,--,35,11,16,33,21,6,
非流动资产处置损失(万元),--,--,--,--,--,--,--,18,--,--,4,--,--,
利润总额(万元),3420,2472,1004,6278,4638,2961,1304,7009,4502,7733,6012,3707,1852,
所得税费用(万元),524,374,151,972,694,533,231,1082,667,1162,832,608,282,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),2896,2099,853,5306,3944,2428,1073,5928,3835,6571,5180,3100,1569,
归属于母公司所有者的净利润(万元),2897,2102,863,5281,3962,2464,1086,5950,3802,6586,5180,3100,1569,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),-1,-4,-10,25,-18,-36,-13,-22,33,-15,--,--,--,
基本每股收益,0.14,0.11,0.11,0.83,0.66,0.41,0.18,0.99,0.63,1.1,0.86,0.69,--,
稀释每股收益,0.14,0.11,0.11,0.83,0.66,0.41,0.18,0.99,0.63,1.1,0.86,0.69,--,
