报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),597621,412665,211825,845322,647647,444197,194150,643026,450586,316931,181998,664614,472972,348443,195533,687130,513307,377513,183916,731864,563537,399959,195502,602783,409902,289730,160399,657900,432281,300932,175951,493782,343366,242274,140811,420916,303578,211037,119772,421050,317767,219087,132756,360543,261531,182221,103842,309413,226432,156960,90317,
营业收入(万元),597621,412665,211825,845322,647647,444197,194150,643026,450586,316931,181998,664614,472972,348443,195533,687130,513307,377513,183916,731864,563537,399959,195502,602783,409902,289730,160399,657900,432281,300932,175951,493782,343366,242274,140811,420916,303578,211037,119772,421050,317767,219087,132756,360543,261531,182221,103842,309413,226432,156960,90317,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,0,0,0,--,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,0,0,0,--,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,0,0,0,--,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,0,0,0,--,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,0,0,0,--,0,0,0,
营业总成本(万元),579754,396678,202608,792201,601434,405874,184287,617435,432765,302687,173585,655083,447226,324697,181719,642668,464376,348414,170590,655055,506551,361798,179128,592318,398691,286941,159118,632156,419056,293537,172093,482238,338271,239313,139604,412096,298519,208427,116610,411551,313269,215101,130247,351219,256585,177996,101494,301871,221462,152632,87932,
营业成本(万元),460925,316652,162865,651339,493344,337540,152485,504662,351017,246209,141783,520486,370192,275816,154452,539952,391349,297332,142547,545195,421919,299822,151991,467539,323677,231584,127403,519440,345682,240065,141844,389855,272505,192962,112748,336394,246190,172038,97585,343256,259134,178349,108582,293591,212939,148071,84297,251464,184068,127956,73936,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,0,--,--,0,0,0,--,0,0,0,
