报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),13575,8641,3866,41293,16600,9278,2041,29756,8684,4272,1878,17062,3220,1699,857,6719,3370,2412,1860,72176,60685,42531,17532,10495,627,320,164,481,350,239,130,6849,6701,5307,3095,53500,47504,32793,16613,229541,188692,127185,63846,183502,121947,71391,35093,202478,121947,92673,42060,
营业收入(万元),13575,8641,3866,41293,16600,9278,2041,29756,8684,4272,1878,17062,3220,1699,857,6719,3370,2412,1860,72176,60685,42531,17532,10495,627,320,164,481,350,239,130,6849,6701,5307,3095,53500,47504,32793,16613,229541,188692,127185,63846,183502,121947,71391,35093,202478,121947,92673,42060,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,0,0,0,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,0,0,0,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,0,0,0,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,0,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,0,0,--,--,
营业总成本(万元),18150,11413,5326,36341,16331,10503,3478,27077,12090,6766,3296,17138,6722,4341,2173,17343,7871,5332,3053,75609,63192,44149,18338,14139,3431,2329,1142,6270,4121,2806,1280,12190,10364,7964,4602,246223,182081,131664,30010,231089,188445,127283,63285,205592,145124,90439,43544,210555,153128,99010,47424,
营业成本(万元),8965,5499,2704,23614,8732,5755,1366,17135,6072,2964,1391,10596,2251,1373,685,4159,2810,2069,1697,70528,59370,41693,17170,9918,248,157,82,253,193,132,70,6854,7404,6313,4294,49066,41632,28647,14937,189498,154647,102152,49878,157160,107328,62461,28764,165819,121967,78508,36547,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,0,0,0,--,--,
