报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),111525,376986,286362,192468,104891,409595,316802,216078,121028,435736,332720,225087,123799,444419,341917,231606,126723,468962,359225,244433,136434,512345,393868,270629,152454,511691,385656,264845,148788,482368,361457,445544,400833,320392,
营业收入(万元),111525,376986,286362,192468,104891,409595,316802,216078,121028,435736,332720,225087,123799,444419,341917,231606,126723,468962,359225,244433,136434,512345,393868,270629,152454,511691,385656,264845,148788,482368,361457,445544,400833,320392,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业总成本(万元),106402,364155,275649,184748,99657,399592,310085,211936,117609,428699,326391,219743,120134,430743,330262,223174,121952,452468,347433,234532,130521,490881,377878,257046,145175,494680,373748,254614,143370,468471,352924,433049,389960,311780,
营业成本(万元),84688,287795,219316,148109,81135,322203,250562,171911,96731,349275,267368,181892,100326,355324,275574,187308,102995,376585,292080,198684,112185,415163,321425,220181,125761,416633,316974,217712,124153,399688,302456,372278,335278,270725,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
营业税金及附加(万元),694,2103,1509,1072,624,2230,1275,1233,959,2240,1818,1230,921,2170,1745,1347,976,2679,2160,1417,1023,3035,2424,1673,1341,3148,2463,1686,1365,3227,2599,2957,2594,1762,
销售费用(万元),18479,65920,49197,31943,16133,66571,52108,35050,17887,69349,51872,33655,17318,68682,49888,32772,16870,69486,50708,32930,16602,69050,51350,33884,17224,69339,50219,32646,16435,58017,42958,50624,44554,32376,
管理费用(万元),3040,10480,7324,4825,2396,10464,7691,5054,2598,10099,7462,4557,2224,8317,6090,3930,1991,7144,5124,3298,1675,6994,5186,2988,1657,7599,5408,3266,1531,7038,4596,6908,6031,4946,
财务费用(万元),-533,-2146,-1604,-1096,-570,-2380,-1798,-1256,-639,-2528,-1901,-1323,-704,-3848,-3043,-2175,-837,-3463,-2644,-1810,-972,-3376,-2479,-1606,-787,-1832,-1236,-665,-99,395,340,564,1444,1305,
资产减值损失(万元),34,4,-92,-104,-62,504,248,-55,74,264,-226,-267,49,98,10,-8,-44,37,5,12,8,15,-27,-74,-21,-208,-80,-31,-15,106,-25,-281,59,666,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
投资收益(万元),16,-72,-72,-58,--,2075,2075,2060,68,801,600,381,142,11,11,--,--,7,7,--,--,6,6,6,0,5,8,8,-7,4,7,6,-515,11,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,-1,3,3,-7,-1,2,-4,3,3,
