报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),60998,314087,192786,116752,54954,239158,145676,92654,40960,207306,126760,74307,20875,159291,93279,73775,14260,141481,137970,107128,
营业收入(万元),60998,313652,192368,116404,54722,239124,145676,92654,40960,207306,126760,74307,20875,159291,93279,73775,14260,141481,137970,107128,
利息收入(万元),--,435,418,349,231,34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),46664,255783,154832,97631,40676,197296,111396,70627,31429,140477,93871,47405,18099,109385,65671,49855,13773,92144,93391,72639,
营业成本(万元),16313,135568,78270,46955,22369,84851,51975,36526,18372,45415,30621,18143,7744,58820,34245,27537,5845,47101,56821,47007,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),1643,5578,4023,2590,969,4117,1427,947,220,3040,1786,1134,393,2307,1376,946,170,1659,1647,1061,
销售费用(万元),18406,65289,37796,24577,8894,60260,24349,13186,4933,48317,31647,8845,2080,11724,6644,4477,1030,10274,10147,8777,
管理费用(万元),9593,41074,27833,17665,7958,38879,27461,16655,7562,36397,24786,15129,6588,30109,18353,11435,5144,24514,21590,13553,
财务费用(万元),1141,3976,2982,1921,487,4533,2496,1217,342,4007,3041,2139,784,5580,4184,3090,1582,4620,2390,2010,
资产减值损失(万元),-432,4298,3927,3924,--,4656,3689,2097,--,3302,1990,2014,510,843,869,2369,3,3976,797,231,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,842,842,537,174,7270,6347,--,--,--,--,--,--,1400,1400,1400,--,77,38,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1000,--,-323,-312,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
