报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),23203,14966,7413,24915,18443,12233,5727,24479,19153,30010,27722,24956,25856,19253,17146,
营业收入(万元),23203,14966,7413,24915,18443,12233,5727,24479,19153,30010,27722,24956,25856,19253,17146,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),19130,12731,6320,20484,15329,10175,4573,20157,15664,23475,21688,19766,18928,13973,15342,
营业成本(万元),13530,9037,4423,14873,11161,7495,3555,14697,11296,16340,15071,14361,13800,10497,12667,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),362,228,110,505,284,232,72,207,149,276,216,152,148,7,2,
销售费用(万元),1573,1022,494,2070,1559,957,302,1978,1537,2129,2066,1574,1446,1153,678,
管理费用(万元),2854,1688,848,2859,1987,1214,583,2436,1843,3236,3096,2484,2801,1781,1607,
财务费用(万元),-31,-34,2,171,127,102,61,705,577,1013,947,1114,641,371,325,
资产减值损失(万元),841,790,443,5,211,176,--,135,261,481,292,81,91,164,63,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),345,62,--,--,--,--,--,--,--,--,--,--,--,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),4611,2418,1093,4431,3114,2057,1154,4322,3489,6535,6034,5190,6927,5280,1805,
营业外收入(万元),178,128,154,352,215,166,73,509,291,318,375,735,931,204,342,
营业外支出(万元),115,17,13,26,18,14,9,52,34,143,171,39,24,51,96,
非流动资产处置损失(万元),76,15,13,15,10,7,2,22,13,90,92,36,10,51,6,
利润总额(万元),4674,2529,1234,4757,3311,2209,1218,4780,3746,6710,6238,5886,7835,5433,2051,
所得税费用(万元),629,337,166,642,440,300,191,682,536,871,858,897,1150,834,229,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),4044,2193,1068,4115,2871,1909,1027,4098,3210,5839,5381,4989,6684,4600,1821,
归属于母公司所有者的净利润(万元),4044,2193,1068,4115,2871,1909,1027,4098,3210,5839,5381,4989,6684,4600,1821,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.3,0.16,0.08,0.39,0.27,0.18,0.1,0.39,0.31,0.56,0.52,0.5,0.67,0.46,0.18,
稀释每股收益,0.3,0.16,0.08,0.39,0.27,0.18,0.1,0.39,0.31,0.56,0.52,0.5,0.67,0.46,0.18,
