报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),28923,20122,6436,65466,24760,19282,4763,50797,11824,32450,24218,19328,
营业收入(万元),28923,20122,6436,65466,24760,19282,4763,50797,11824,32450,24218,19328,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),36837,23998,8873,60895,32837,23549,8556,47066,17523,28645,20612,15586,
营业成本(万元),19005,12594,3900,38001,16126,11743,2829,27881,7684,16204,11377,9098,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),59,29,7,39,19,15,7,76,45,110,40,70,
销售费用(万元),5950,4065,2150,6451,4952,3742,2130,5888,3334,3120,2512,1562,
管理费用(万元),10056,6061,2374,13075,10535,6968,3248,10667,5588,7624,5016,3661,
财务费用(万元),1281,795,232,1546,1070,731,208,1168,540,930,807,570,
资产减值损失(万元),486,454,209,1784,133,350,133,1386,332,656,860,626,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资收益(万元),17,-47,-26,-179,-60,-35,-54,108,186,-18,-28,-99,
对联营企业和合营企业的投资收益(万元),17,-47,-26,-179,-60,-35,-54,-11528,-37,-70,-28,-99,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
营业利润(万元),-7896,-3924,-2462,4391,-8138,-4303,-3847,3839,-5513,3788,3578,3643,
营业外收入(万元),181,84,--,142,95,95,0,75,46,155,134,5,
营业外支出(万元),0,0,--,0,0,0,0,4,0,7,72,4,
非流动资产处置损失(万元),--,--,--,--,--,--,--,0,--,0,19,--,
利润总额(万元),-7715,-3840,-2462,4533,-8043,-4207,-3847,3910,-5467,3936,3640,3643,
所得税费用(万元),-1586,-777,-404,256,-1576,-872,-591,382,-924,490,533,496,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,
净利润(万元),-6130,-3062,-2058,4277,-6466,-3335,-3256,3528,-4543,3445,3107,3148,
归属于母公司所有者的净利润(万元),-6130,-3062,-2058,4277,-6466,-3335,-3256,3528,-4543,3445,3107,3148,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
基本每股收益,-0.56,-0.31,-0.21,0.43,-0.66,-0.34,-0.33,0.36,-0.46,0.39,0.39,--,
稀释每股收益,-0.56,-0.31,-0.21,0.43,-0.66,-0.34,-0.33,0.36,-0.46,0.39,0.39,--,
