报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),6082919,3978168,1574732,6428385,4708993,2846888,884711,3241934,2213469,1369362,555191,3031771,2219945,1476667,598201,2806254,2214998,1436491,647063,3075061,2255730,1443974,540660,3267163,2460937,1675433,811983,3151300,2285269,1376167,4722,22311,15981,10173,4530,18390,12184,6899,2257,24850,20463,14745,8022,28890,19814,11882,5086,29791,22374,14802,8117,
营业收入(万元),6082919,3978168,1574732,6428385,4708993,2846888,884711,3241934,2213469,1369362,555191,3031771,2219945,1476667,598201,2806254,2214998,1436491,647063,3075061,2255730,1443974,540660,3267163,2460937,1675433,811983,3151300,2285269,1376167,4722,22311,15981,10173,4530,18390,12184,6899,2257,24850,20463,14745,8022,28890,19814,11882,5086,29791,22374,14802,8117,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,0,0,--,0,0,0,--,0,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,0,0,--,0,0,0,--,0,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,0,0,--,0,0,0,--,0,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,0,0,--,--,--,0,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,0,0,--,--,--,0,--,--,--,
营业总成本(万元),5900076,3896143,1515424,6284948,4600398,2780471,857939,3230896,2203243,1357913,549229,3068247,2238614,1461547,591988,2810670,2205597,1432152,652090,3054697,2242665,1445398,541547,3248434,2424067,1634028,762650,2911574,2046352,1226848,4706,22352,15724,10229,4600,20623,13349,7774,2759,26350,20775,14714,8071,29855,20727,13514,4871,28849,22105,14981,7783,
营业成本(万元),5775082,3820275,1493983,6189001,4528866,2743267,841589,3130691,2142151,1317158,532414,2899578,2117080,1399366,565525,2690474,2115437,1374106,624276,2999139,2203256,1419748,523324,3126499,2318755,1581573,731248,2823369,1987335,1190513,4174,20172,14290,9292,4116,17286,11581,6622,2206,23628,19049,13590,7553,25392,17065,10422,4297,25892,19547,13186,6721,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,0,0,--,0,0,0,--,0,--,
