报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),33487,21713,11020,40760,26221,17264,9368,42611,18895,7491,
营业收入(万元),33487,21713,11020,40760,26221,17264,9368,42611,18895,7491,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,
营业总成本(万元),28261,17731,8636,34119,22428,14654,7586,32261,15647,7129,
营业成本(万元),22906,14710,7319,29186,18893,12589,6808,27363,12898,5556,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,
研发费用(万元),--,--,--,--,--,--,--,--,--,--,
退保金(万元),--,--,--,--,--,--,--,--,--,--,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,
营业税金及附加(万元),174,135,89,244,132,55,5,212,83,34,
销售费用(万元),1909,1181,514,2106,1700,963,389,1926,828,331,
管理费用(万元),2993,1509,696,2339,1824,1166,479,2266,1638,1160,
财务费用(万元),34,-9,-12,-6,-6,-3,-5,-11,1,1,
资产减值损失(万元),245,206,30,250,-115,-115,-91,542,200,47,
公允价值变动收益(万元),--,--,--,--,--,--,--,--,--,--,
投资收益(万元),--,--,--,--,--,--,--,36,--,--,
对联营企业和合营企业的投资收益(万元),--,--,--,--,--,--,--,--,--,--,
汇兑收益(万元),--,--,--,--,--,--,--,--,--,--,
期货损益(万元),--,--,--,--,--,--,--,--,--,--,
托管收益(万元),--,--,--,--,--,--,--,--,--,--,
补贴收入(万元),--,--,--,--,--,--,--,--,--,--,
其他业务利润(万元),--,--,--,--,--,--,--,--,--,--,
营业利润(万元),6092,4440,2384,6641,4039,2609,1783,10350,3247,362,
营业外收入(万元),41,2,244,951,0,238,3,424,84,19,
营业外支出(万元),2,--,--,15,--,--,--,20,36,--,
非流动资产处置损失(万元),--,--,--,5,--,--,--,20,0,--,
利润总额(万元),6131,4441,2628,7578,4039,2848,1786,10755,3296,381,
所得税费用(万元),788,584,354,1040,581,429,246,1526,428,37,
未确认投资损失(万元),--,--,--,--,--,--,--,--,--,--,
净利润(万元),5343,3858,2274,6538,3458,2419,1540,9228,2868,344,
归属于母公司所有者的净利润(万元),5343,3858,2274,6538,3458,2419,1540,9228,2868,344,
被合并方在合并前实现净利润(万元),--,--,--,--,--,--,--,--,--,--,
少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,
基本每股收益,0.88,0.68,0.4,1.15,0.61,0.43,0.27,1.69,--,--,
稀释每股收益,0.88,0.68,0.4,1.15,0.61,0.43,0.27,1.69,--,--,
