报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,
营业总收入(万元),8551315,5876619,3943378,2887988,10881527,7657974,5401060,2574461,10123318,7156400,4775730,2185851,10018639,6852324,4589879,2099879,8147128,5880070,3769731,1905275,7523372,5465888,3757621,1809339,8421936,6073349,4264190,1861304,8625446,5828478,3733660,1508477,7026387,4606228,3072542,1325578,6027256,4284348,2770765,1167018,4429343,3032735,1972898,864451,3477718,2344788,1523193,601078,2321458,1595650,1058890,460329,
营业收入(万元),8551315,5876619,3943378,2887988,10881527,7657974,5401060,2574461,10123318,7156400,4775730,2185851,10018639,6852324,4589879,2099879,8147128,5880070,3769731,1905275,7523372,5465888,3757621,1809339,8421936,6073349,4264190,1861304,8625446,5828478,3733660,1508477,7026387,4606228,3072542,1325578,6027256,4284348,2770765,1167018,4429343,3032735,1972898,864451,3477718,2344788,1523193,601078,2321458,1595650,1058890,460329,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,0,0,
营业总成本(万元),8765927,6044559,4210511,2732205,10764884,7540388,5207693,2497881,10173789,7153500,4758350,2142876,10037786,6844845,4619467,2101655,8169370,5893026,3777222,1869995,7784523,5710763,3932090,1920069,9037301,6459750,4356468,1893596,8680082,5907960,3758159,1504866,6825508,4522373,3015344,1325097,5823283,4187332,2708899,1158194,4304237,2980429,1924814,856005,3395143,2310931,1498119,601748,2286490,1569015,1035674,454494,
营业成本(万元),5736758,3978275,2750835,1925170,7500582,5235300,3644774,1745499,7010066,4893726,3182439,1427885,6910045,4566740,3042675,1358173,5576010,4020371,2550983,1266170,5312590,3896632,2723417,1332530,6409155,4608368,3127799,1335082,6015735,4065019,2624373,992199,4733503,3045763,2044691,883248,4062334,2873193,1882435,765739,2949253,1998365,1310221,558312,2300454,1553946,967838,413432,1527313,1017891,681159,308725,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,0,0,
研发费用(万元),1090558,852583,506062,343127,1296225,919738,667668,333056,1276206,988828,705916,305185,1220054,--,549191,257003,900854,656375,412655,197876,738389,513683,362756,181162,882919,665794,402543,198975,849262,562363,366447,175773,709197,467292,319528,118462,578158,401561,260645,113010,399415,--,164790,84931,321043,211136,--,--,283269,182269,125547,49459,
退保金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,0,0,
赔付支出净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,0,0,
提取保险合同准备金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,0,0,
保单红利支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,0,0,
分保费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,0,0,
其他业务成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,--,0,0,0,0,--,--,0,0,0,0,
营业税金及附加(万元),63773,48676,37712,23569,94212,68797,53330,23007,86821,50740,37120,42201,130358,108640,84582,43925,133124,93620,67229,27336,107953,70198,36264,18446,119195,85353,60812,16625,146290,131038,89640,34764,114908,77333,46751,16336,69293,53318,30005,9864,41585,25127,14912,5259,28027,15297,11725,3011,11136,7227,4394,1642,
