报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
营业总收入(万元),156877,102641,51588,19123,210322,154666,93058,40081,154703,110203,69387,31673,142336,109487,73138,31490,130485,93349,55961,23431,100197,71979,48488,22843,104716,79876,51471,23374,98731,72615,48142,19727,78385,34061,11501,48089,40553,34533,
营业收入(万元),156877,102641,51588,19123,210322,154666,93058,40081,154703,110203,69387,31673,142336,109487,73138,31490,130485,93349,55961,23431,100197,71979,48488,22843,104716,79876,51471,23374,98731,72615,48142,19727,78385,34061,11501,48089,40553,34533,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
营业总成本(万元),150329,98446,50570,19922,195793,144602,88230,38853,144922,101619,63707,29583,130035,99657,67093,28488,123853,88626,53092,22212,93921,66779,45216,21653,93505,69304,44240,20621,87550,64349,42465,17460,69028,29440,10086,41792,38069,33320,
营业成本(万元),136418,88921,44368,16625,178891,132843,81079,35352,131612,92275,57622,26348,117073,90296,60399,25543,112399,80587,48126,20093,82232,58741,39555,18736,82685,62621,40580,18498,79455,58190,38583,15773,62763,26599,9017,37967,34421,30618,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
