报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31,
营业总收入(万元),238222,162012,77262,373160,236794,161367,71805,328300,194861,112000,49659,226209,152268,99869,43531,191948,127699,71942,34483,165849,126269,66722,30850,138705,101961,59686,30766,128138,104143,56408,27313,93033,64479,32911,52869,38350,46105,31526,
营业收入(万元),238222,162012,77262,373160,236794,161367,71805,328300,194861,112000,49659,226209,152268,99869,43531,191948,127699,71942,34483,165849,126269,66722,30850,138705,101961,59686,30766,128138,104143,56408,27313,93033,64479,32911,52869,38350,46105,31526,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
营业总成本(万元),231567,152412,71472,341108,211391,143991,65355,307713,185142,109370,48350,221927,148290,97530,42459,189605,125145,70333,32795,157659,119731,62569,28074,131039,52666,54988,27557,116272,93976,50600,24895,82542,56701,28870,44639,33092,38758,25889,
营业成本(万元),85478,58490,27499,156761,111191,86325,41952,182510,112020,65869,32809,122924,89028,56162,26055,108003,70050,35942,19485,83997,72333,31737,15809,62740,52666,29530,15521,59927,51720,27695,14829,38770,25079,8896,11703,8890,9257,4151,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
