报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31,2006-12-31,
营业总收入(万元),11604,5708,1544,29777,11750,7122,2760,31854,9166,5741,1993,41057,22526,14524,5578,39975,24095,14052,4714,37668,22575,13870,6362,31464,24054,13197,4331,35537,23001,11999,30256,25677,16407,21347,18437,10632,
营业收入(万元),11604,5708,1544,29777,11750,7122,2760,31854,9166,5741,1993,41057,22526,14524,5578,39975,24095,14052,4714,37668,22575,13870,6362,31464,24054,13197,4331,35537,23001,11999,30256,25677,16407,21347,18437,10632,
利息收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
已赚保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
其他业务收入(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
营业总成本(万元),12321,6288,2114,29182,13027,8472,3175,32379,11462,7408,2531,40752,23061,15265,5711,44689,26613,16023,6273,37345,21799,13820,6416,27303,20307,12071,4811,29226,19227,11027,25156,21705,13852,18384,16190,9348,
营业成本(万元),9190,4238,1082,23268,9759,6260,2476,24580,6863,4439,1268,31808,17158,10732,3525,31393,18709,10971,3816,26240,14625,9498,4327,17630,13527,7842,3159,21328,13600,7282,18763,16927,10786,14701,13770,7042,
利息支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
手续费及佣金支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
房地产销售成本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
研发费用(万元),1844,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,
